,Aberrant erythroid,CD11c+ memory B cells,CD4+ cytotoxic T cells,CD4+ memory T cells,CD4+ naive T cells,CD56brightCD16- NK cells,CD56dimCD16+ NK cells,CD69+PD-1+ memory CD4+ T cells,CD8+ central memory T cells,CD8+ effector memory T cells,CD8+ naive T cells,CD8+CD103+ tissue resident memory T cells,Class switched memory B cells,Classical Monocytes,Conventional dendritic cell 1,Conventional dendritic cell 2,Early erythroid progenitor,Early promyelocytes,Eosinophil-basophil-mast cell progenitors,Erythro-myeloid progenitors,GammaDelta T cells,HSCs & MPPs,Immature B cells,Late erythroid progenitor,Late promyelocytes,Lymphomyeloid prog,Mature naive B cells,Megakaryocyte progenitors,Mesenchymal cells_1,Myelocytes,NK T cells,NK cell progenitors,Non-classical monocytes,Nonswitched memory B cells,Plasma cells,Plasmacytoid dendritic cell progenitors,Plasmacytoid dendritic cells,Pre-B cells,Pre-pro-B cells,Pro-B cells
NPR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549182170476669,0.0,0.0,0.8841841281988682,0.0,0.890453807818584,0.0,0.8461538461538461,0.0,0.869753380616506,0.0,0.8685692426485893,0.0,0.0,0.0,0.8755843562957568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.0,0.9564095001954299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624192164494441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.0,0.0,0.8696265511023693,0.0,0.8895768034152496,0.0,0.0,0.0,0.8513507980566758,0.0,0.8792245877094758,0.0,0.0,0.0,0.8609743240552071,0.0,0.0,0.0,0.0,0.0,0.8382081526976365,0.0,0.8404772556745089
NUCB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824574731863462,0.8592182642374283,0.8065101855840439,0.0,0.0,0.0,0.0,0.8334548396941943,0.7948717948717948,0.8303719193507464,0.0,0.8009223219675895,0.0,0.0,0.0,0.0,0.0,0.0,0.8124741224142221,0.8505329275742556,0.0,0.0,0.0,0.0
NUF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NUSAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024389921090542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167739748954773,0.0,0.9477037053841811,0.0,0.9128103393774766
PAFAH1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302905642069303,0.0,0.8157825408837734,0.7329854338597028,0.7435508125867599,0.743879075233753,0.0,0.0,0.0,0.8279188046088586,0.717948717948718,0.7708877921104431,0.0,0.7572805866217002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73120322288611,0.0,0.761293215629382,0.0,0.755980555827801
PCNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614392638206482,0.0,0.7563021228863642,0.7343957454730303,0.7347716520994138,0.0,0.0,0.0,0.0,0.7882740130791297,0.742155006298652,0.767665242537474,0.0,0.7682710733169165,0.0,0.0,0.0,0.0,0.0,0.0,0.717948717948718,0.7785855715091412,0.0,0.7683114684545077,0.0,0.8040574391682943
PDLIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490894864767026,0.0,0.8205128205128205,0.0,0.8527188132970761,0.0,0.0,0.8489308387805254,0.0,0.0,0.0,0.8260715481562492,0.0,0.0,0.0,0.8975252279868493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519626305653498,0.0,0.8236707357259897
PLD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.9877084554770054,0.0,0.0,0.0
PLEK,0.0,0.40368103981018066,0.4249144517458402,0.0,0.0,0.39040347704520595,0.4879147456242488,0.4103984404832889,0.40543130880747086,0.45956252171443057,0.0,0.0,0.3575955277834183,0.36828951652233416,0.41732020408679277,0.3803749756935315,0.0,0.3878569144469041,0.413607426178761,0.54851795007021,0.41208239396413165,0.3459421136440375,0.0,0.0,0.38099507490793866,0.36864182582268346,0.0,0.6132800762469952,0.0,0.360363992360922,0.40868316552577877,0.4183042293939835,0.41118187476427126,0.35337125185208446,0.3333333333333333,0.4865952455080472,0.5262422026732029,0.0,0.0,0.0
POLA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.944209662767557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9297975607407398,0.0,0.9432131464664752
POLD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370501230924557,0.8205128205128205,0.8205746503976675,0.0,0.8495238927694467,0.0,0.0,0.0,0.0,0.0,0.0,0.8451352470960373,0.828347134284484,0.0,0.0,0.0,0.8388694371932592,0.0,0.0,0.853029483403915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX2,0.6253761389316657,0.0,0.0,0.5499065243280851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243619924936539,0.0,0.0,0.5381508469581604,0.5128205128205128,0.6742013677572593,0.5426976420940497,0.5807185814930842,0.545451969672472,0.0,0.5428827710640736,0.0,0.7621032030154498,0.5170542827019324,0.6001057074620173,0.0,0.5997076294361017,0.623975966221247,0.0,0.0,0.546665486616966,0.0,0.0,0.5435159343939561,0.5480477198576316,0.0,0.5411743643956307,0.0,0.5602300396332374
PRG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.0,0.8912039750661606,0.0,0.0,0.0,0.0,0.0,0.0,0.9056558318627186,0.0,0.893306940029829,0.0,0.8912704128485459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846041713005457,0.0,0.0,0.0,0.0
PROM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273597429960202,0.0,0.0,0.0,0.9348105513132535,0.0,0.0,0.0,0.9344805494332925,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,0.0,0.23986814419428507,0.058449555666018754,0.02785844527758085,0.038519244927626387,0.03564995068770189,0.10834891368181278,0.04307501285504072,0.032645266789656416,0.05338718340947078,0.02614680467507778,0.025080387408916768,0.046064723760653764,0.39140180135384584,0.14912056617247751,0.24952182861474845,0.10805319058589447,0.0497438846490322,0.0599512442564353,0.11077759968928802,0.03361475926179152,0.07708718379338582,0.02076942339921609,0.10319013931812385,0.16189467295622215,0.030317668731396016,0.021534603375654954,0.09828757781248826,0.2842933428593171,0.326722108400785,0.04211995540521084,0.0837669693506681,0.44094982972511876,0.06427027476139557,0.18397342241727388,0.049677018935863786,0.27265681364597416,0.010784419683309702,0.027826171654921312,0.011998621317056509
PTGS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTMA,0.0,0.04629975251662426,0.016814811107439872,0.04479472148112762,0.041677224330413036,0.0448727500744355,0.027348721638703957,0.029097532614683494,0.02311437863569993,0.029708092029278096,0.03830164823776636,0.04089087095016088,0.05884619553883871,0.012358848865215596,0.09182842419697688,0.019978624123793382,0.1564935843149821,0.10970796988560604,0.11184731813577506,0.08072393062787178,0.036436817584893644,0.04965693828387138,0.1376789670724135,0.1691289559388772,0.08313976648526314,0.09874347540048453,0.03735650197053567,0.1642693770237458,0.031261911759009726,0.013156300935989771,0.026502074339450933,0.04886768108759171,0.03098033483211811,0.05201511046825311,0.013684029762561504,0.1222120355337094,0.03107524376649123,0.21554907315816635,0.12404099030372424,0.20966966641254914
PTMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9462438286879123,0.0,0.0,0.0,0.0,0.9782566122519665,0.0,0.0,0.9259449350528228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002766508322495,0.8224768852576231,0.7993239149069175,0.0,0.859931522454971,0.7967122625081967,0.0,0.0,0.0,0.0,0.0,0.8546864375089988,0.8001297880441715,0.0,0.7948717948717948,0.0,0.8044695441539471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RACK1,0.0,0.031910364444439225,0.033287517535380826,0.0738492638636858,0.09211431099818303,0.047840347656836875,0.028102660790467873,0.04715122320713141,0.03295668883201403,0.031130942014547493,0.10441733170778324,0.054690067584698014,0.07285771461633536,0.022843466355250433,0.040161845011588856,0.031933208306630455,0.17603312241725433,0.12747232577739617,0.11329627495545608,0.17634051274030638,0.03664948695745224,0.17079353026854685,0.04560569310799623,0.11308059936914688,0.04277821687551645,0.15405953388947707,0.0653062783754789,0.14276480369078806,0.016871099288646992,0.020854485340607472,0.027740912559704903,0.15392796657024285,0.024707800302750025,0.06160603119776799,0.015006031745519394,0.055200729614649065,0.05594703478690905,0.04566117891898522,0.11489603152641883,0.0823548925228608
RAD51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508441243416224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.9597564492470179
RAD51AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247766381654984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240186688227531,0.0,0.9349035146908883,0.0,0.9230769230769231
RANGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872349636676984,0.0,0.9080828061470618,0.0,0.0,0.0,0.0,0.0,0.0,0.9298690664462554,0.8717948717948718,0.0,0.0,0.9034625184841645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173290225175711,0.0,0.0
RCSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296556943502182,0.6155639642324203,0.6054928684845949,0.0,0.6037403711905847,0.5897435897435898,0.0,0.0,0.6429516245157291,0.7614179712075454,0.0,0.6155605239745898,0.6216449997363946,0.0,0.0,0.0,0.6214547142004355,0.0,0.615640748769809,0.6432908039826614,0.6685778972430106,0.0,0.6077374693674918,0.0,0.7442712447582147,0.7021431204600211,0.7454789815804898
REXO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.9838317495125991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741690461452191,0.0,0.7854186189480317,0.7547016800978245,0.7435897435897436,0.0,0.0,0.0,0.0,0.8141184174097501,0.7584948952381427,0.7900448120557345,0.0,0.7971887588500977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785406357202774,0.0,0.767603901716379,0.0,0.8246473012826382
RHAG,0.9750935389445379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.8962971965471903,0.0,0.0,0.898221492767334,0.8897563417752584,0.0,0.0,0.0,0.0,0.0,0.9201573362717261,0.0,0.0,0.0,0.0,0.9044110530462021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.982160455141312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8573132432424105,0.8606810860144787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478848353410379,0.0,0.0,0.0,0.0,0.8467868459530365,0.0,0.0,0.0,0.0,0.0,0.8866663131958399,0.902042092421116,0.0,0.0,0.0
RPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447534769009321,0.0,0.7921650455548213,0.7237274234111493,0.717948717948718,0.0,0.0,0.0,0.0,0.8010942217631217,0.7186038876191164,0.7679267235291309,0.0,0.7827188082230396,0.0,0.0,0.0,0.7534250907408886,0.0,0.0,0.0,0.74869448863543,0.0,0.7335477073987325,0.0,0.7673433346626086
RPLP1,0.0,0.03483812319926727,0.0329136175987048,0.07254361800658397,0.08001820093546158,0.044785731878036104,0.0210532423777458,0.03135594343527769,0.02477839207037901,0.031005466595674172,0.0932967830926944,0.04915942748387655,0.07275423331138416,0.0130157654102032,0.04560292531282474,0.023237749552115414,0.10879046030533619,0.11297255143141136,0.0786424600161039,0.08480709944015895,0.03925739190517328,0.09717420431283805,0.014423069281455798,0.0755984446941278,0.07620949011582595,0.10040566095939049,0.037076141589727156,0.08885269134472577,0.009472909646156507,0.023210595815609664,0.02842724323272705,0.05256695777941973,0.010247158698546581,0.056132180568499446,0.015098267640822973,0.06070258220036825,0.033965152043562666,0.0527344911526411,0.07377788500908093,0.07285935603655301
RPLP2,0.0,0.05119161880933321,0.06030392341124706,0.11279212358670357,0.1561638437784635,0.045349533741290755,0.026580916001246527,0.08352155104661599,0.06441106093235505,0.06259953211515377,0.13947260685456106,0.09656320321254241,0.09640271082902566,0.008710841337839762,0.02314347334397145,0.018311720628004808,0.05980049646817721,0.056181863332406067,0.04140737117865147,0.048748672008514404,0.07010758840120755,0.052927993811093844,0.02430570736909524,0.040021850512577936,0.03648031674898588,0.04414736460416745,0.06617741248546502,0.03959975028649355,0.011239521014384734,0.012146751085917154,0.07251155987764016,0.02842787443063198,0.011370188150650416,0.08784735814118996,0.009843928691668388,0.024893030142172787,0.029660276877574433,0.03730311149205917,0.03987474624927227,0.04141552326006767
RRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344551257598095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.9461395557110126,0.0,0.9416667941289071
RSL1D1,0.0,0.05437416143906422,0.16368320660713392,0.1659834461334424,0.22165244970566186,0.1067108527207986,0.11059287725350796,0.11919959539022201,0.06177786527535854,0.15640163727295706,0.14991725255281496,0.12859817040272248,0.10469304445462349,0.038024394940107294,0.05025553550475683,0.05677546904637264,0.1822116237420302,0.152584542066623,0.09916729346299782,0.16469489152614886,0.13481619572028136,0.21818255766844138,0.02564102564102564,0.14493601902937278,0.06052120373799251,0.13529155804560736,0.06977889782343155,0.12341882326664069,0.14647851998989397,0.03658501307169596,0.11209294582024598,0.19188312078133607,0.05786803899667202,0.09529860967244858,0.040355903980059504,0.039455147889944225,0.05174599702541645,0.0782660566843473,0.12280083161133987,0.08583627450160491
RSU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.9839680408820127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A10,0.0,0.0,0.5642141822056893,0.542694214062813,0.4839979853385534,0.48456260638359266,0.4818253226769276,0.49488943356734055,0.4875531532825568,0.5613171335978385,0.48025240806432873,0.5343056749074887,0.4674705343368726,0.5385941297580035,0.6160966188479693,0.5949756992168915,0.0,0.0,0.0,0.0,0.5277396455789224,0.0,0.0,0.41025641025641024,0.4365206223267775,0.0,0.0,0.0,0.46183266089512753,0.55789441940112,0.4990076667223221,0.42780150664158356,0.5292104085286459,0.0,0.4282959928879371,0.0,0.0,0.41973112179682803,0.0,0.0
S100A11,0.0,0.6407809395056504,0.6813065149845221,0.6717933080135248,0.0,0.0,0.0,0.0,0.0,0.6648966578336862,0.0,0.6440366414877084,0.0,0.7310053981267489,0.6799461841583252,0.7108577719101539,0.0,0.0,0.0,0.0,0.6377610304416754,0.0,0.0,0.0,0.6586899375304197,0.0,0.0,0.0,0.7716509623405261,0.7193465462097755,0.0,0.6153846153846154,0.7545857888001662,0.0,0.6318282775389843,0.0,0.6318730727220193,0.0,0.0,0.0
S100A4,0.07692307692307693,0.0,0.3705080946286519,0.30054024702463394,0.11896048600857075,0.13185792702894944,0.26396816663253003,0.24131730122443956,0.21792467893698278,0.34142145132407165,0.11790200227346176,0.26758911517950207,0.10594593714445065,0.2879136479817904,0.3071219111100221,0.2936690602547083,0.2813830085289784,0.09176939878708278,0.1816905079743801,0.16860347374891624,0.2899377208489638,0.13818359680664846,0.0,0.2908020095947461,0.23243990464088243,0.10811610252429278,0.0,0.22043132934814844,0.10044917846337342,0.31405050173783916,0.2318483957877526,0.12864078008211577,0.33648680265133196,0.10047724613776574,0.12084968579121125,0.10743532578150432,0.14404747424981532,0.08199803340129364,0.10541476500339997,0.07880218059588702
S100A8,0.7739164493022821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9021912140723987,0.7795622639167004,0.8218501790975913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.8490464289983114,0.0,0.0,0.0,0.8311234085987775,0.9114424876677685,0.0,0.0,0.7920754139239972,0.0,0.8079813214448782,0.0,0.0,0.0,0.0,0.0
S100A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182081894996839,0.8421736756960551,0.88218787083259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.8652013097053919,0.0,0.0,0.0,0.0,0.9209178028962551,0.0,0.0,0.8669626651666104,0.0,0.835841736732385,0.0,0.0,0.0,0.0,0.0
SAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097059910113995,0.6916952286011133,0.7564293482364752,0.72468051696435,0.6548122350986187,0.729229150674282,0.6310678735757486,0.0,0.0,0.0,0.6954834048564618,0.6627778762426132,0.0,0.0,0.6316591363686782,0.0,0.7328923711409936,0.0,0.6153846153846154,0.8578047293883103,0.0,0.6258802169408554,0.6770465939472883,0.0,0.6395942446513053,0.0,0.0
SEC11C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927890866230695,0.0,0.0,0.0,0.0,0.0
SEC61B,0.0,0.39008921537643826,0.0,0.38629276630205983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387960583735735,0.0,0.3862511592033582,0.44664265253604984,0.40226870163893086,0.45240656840495574,0.47643532202794003,0.4941525413439824,0.417222872758523,0.0,0.38575213230573213,0.0,0.4542918893007132,0.4541461819257492,0.4172166157991458,0.0,0.4514978497456282,0.4257874473547324,0.40173950562110317,0.0,0.39413184538865703,0.38461538461538464,0.0,0.4608001938233009,0.5686738552191318,0.6044306189585955,0.42188797088769764,0.4480767219494551,0.4225539320554489
SEL1L3,0.0,0.8722561017060891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925399168943747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732609641857636,0.8717948717948718,0.890937803647457,0.8915695578624041,0.0,0.0,0.0
SELENOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELL,0.0,0.0,0.0,0.4697845486494211,0.5502781409483689,0.5920721812125964,0.0,0.0,0.0,0.0,0.5329951200729761,0.4358974358974359,0.4822823802630107,0.48330568197445994,0.508716405966343,0.48512270206060165,0.0,0.5164632308177459,0.4468860427538554,0.4648016889890035,0.0,0.5396443727688912,0.0,0.0,0.46753776684785503,0.5365060323323959,0.5248506451264406,0.0,0.0,0.5012280497795496,0.0,0.5074662199387183,0.0,0.4794200230867435,0.0,0.5385790727077386,0.556117580487178,0.0,0.5553491589350578,0.44685070789777315
SERPING1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796674181253482,0.0,0.896261873917702,0.0,0.0,0.0,0.8968861729670794,0.0,0.8954208691914877,0.954577461267129,0.0,0.0,0.8717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7420612420791235,0.0,0.7629604339599609,0.7147162220416925,0.7188467719616034,0.7034673843628321,0.0,0.0,0.0,0.7964750635318267,0.7126579284667969,0.7426698162005498,0.0,0.7661765997226422,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.7446286999262296,0.0,0.751977373392154,0.0,0.8009766141573588
SLC37A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569645355909299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667675372881767,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC3A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6612041928829291,0.6609282417175097,0.0,0.7050126913266305,0.6857545253558036,0.7156130900749793,0.6491462053396763,0.0,0.0,0.0,0.7168845029977652,0.6482818279510889,0.6902672724846082,0.0,0.7074461808571448,0.0,0.6497747638286688,0.0,0.619204811560802,0.0,0.0,0.6671195794374515,0.7083887855211893,0.6153846153846154,0.0,0.7424753506978353,0.0
SLC40A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799242071616344,0.0,0.8523403299160492,0.8911343629543598,0.0,0.0,0.0,0.8657844953047924,0.0,0.8205128205128205,0.0,0.8773459578171755,0.843873435106033,0.0,0.0,0.8345715632805457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.8267484597670727,0.0,0.0,0.0,0.0,0.0,0.0,0.8574580320945153,0.0,0.8264657197854458,0.0,0.8276058588272486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84412254125644,0.0,0.8979836855179224,0.0,0.8600522677103678
ENSG00000245910,0.0,0.04220716464213836,0.07901594730523917,0.14441774288813272,0.1602576955770835,0.06946005423863728,0.05768945125433115,0.09070267891272521,0.08097673837955181,0.10370703691091293,0.11438718820229554,0.1280122017249083,0.07395774584550124,0.029720998727358304,0.08501146695552728,0.05390029839980297,0.15741609457211617,0.16020603974660239,0.16653721301983565,0.21158054088934874,0.10606097869383983,0.21107384944573426,0.059887821857745833,0.0898818144431481,0.11336030257053864,0.18064484687951896,0.0692931062135941,0.1732398882890359,0.03147216943594126,0.040853167191529885,0.07797063772494976,0.1711543783163413,0.028655726176041823,0.06525891866439427,0.02564102564102564,0.11528693559842232,0.08846328808711125,0.12761012254617152,0.19196355495697412,0.14214151486372337
