,author_cell_type,silhouette_score
38107,Proximal tubule,0.1035056173782498
38108,B cell,0.6552127058125826
38110,CD4 T cell,-0.2759709510980352
38111,Proximal tubule,0.12376400176869506
38112,CD4 T cell,0.11025553752203603
38114,B cell,-0.19166820398936546
38115,Proximal tubule,0.012277586424650783
38117,Proximal tubule,-0.08077480073186302
38119,Proximal tubule,0.09661254765555029
38120,NKT cell,0.06073980183932861
38121,CD4 T cell,-0.059304220632491
38122,Mast cell,0.013510725438164908
38125,Proximal tubule,0.05062370172237788
38127,Proximal tubule,-0.07930643169305147
38129,Proximal tubule,0.09081501838700541
38130,Proximal tubule,0.12144685400419335
38133,NK cell,0.31092130985984007
38134,Thick ascending limb of Loop of Henle,0.43103337435430567
38135,Peritubular capillary endothelium 1,0.09652185266684483
38136,Proximal tubule,0.1310653403490878
38138,Peritubular capillary endothelium 1,0.37446512100612356
38148,Proximal tubule,0.09239353207231805
38151,Proximal tubule,0.08158248260410532
38154,MNP-c/dendritic cell,0.05731353194869204
38156,Proximal tubule,0.0558469314537242
38157,Peritubular capillary endothelium 1,0.37587696328697445
38161,Proximal tubule,0.09068914859909463
38163,NK cell,0.10213047717563907
38164,MNP-a/classical monocyte derived,-0.26520601535895494
38165,Proximal tubule,-0.11664095753141805
38168,Proximal tubule,0.12698236258734416
38169,Proximal tubule,-0.08263305830657279
38172,Proximal tubule,-0.014533742474123621
38173,Proximal tubule,0.009228482541053962
38177,Proximal tubule,0.052486948094524095
38178,Proximal tubule,0.08037591108972833
38182,NK cell,0.20923515649572824
38184,Proximal tubule,-0.136075200828619
38189,CD4 T cell,-0.08817185763645942
38190,CD4 T cell,-0.26062437989338305
38194,Proximal tubule,-0.07997581691598137
38203,Myofibroblast,-0.31780179113660173
38212,Proximal tubule,0.07949989074722559
38213,Proximal tubule,0.06481938903300895
38215,Proximal tubule,0.1303451502911143
38216,MNP-b/non-classical monocyte derived,0.31971793108572427
38218,CD8 T cell,-0.18587468399004226
38219,Proximal tubule,0.11204768180702578
38220,Proximal tubule,0.0914488171862643
38221,NK cell,0.22721181422158257
38222,Proximal tubule,0.1229746530226527
38225,Proximal tubule,0.047597247598638245
38229,Proximal tubule,0.009955977555986678
38233,Epithelial progenitor cell,-0.3499306999822402
38236,Peritubular capillary endothelium 1,0.38947362623989024
38237,CD4 T cell,-0.011569298993187798
38238,Proximal tubule,0.026897421046017025
38240,Proximal tubule,0.08182658934884832
38241,Proximal tubule,-0.07949185157921049
38244,MNP-b/non-classical monocyte derived,0.07530286865550417
38249,Proximal tubule,0.11703370304516841
38250,Proximal tubule,0.10810926671606234
38252,Proximal tubule,0.09128141862366099
38256,Proximal tubule,-0.030757371173445132
38257,Proximal tubule,-0.13315300854104342
38258,Peritubular capillary endothelium 2,0.35952840284081633
38259,NKT cell,0.04554247408357667
38260,Proximal tubule,-0.1546928472897842
38267,Type B intercalated cell,0.4657488552212188
38268,Thick ascending limb of Loop of Henle,0.25167680124672925
38270,Glomerular endothelium,0.7430093572821781
38275,Proximal tubule,0.02361315931400541
38276,Proximal tubule,0.028417626923879426
38277,Proximal tubule,0.1085061443782599
38278,CD4 T cell,-0.3171006884217623
38279,Proximal tubule,-0.08145139297020985
38280,CD4 T cell,0.08898259811459955
38281,Peritubular capillary endothelium 1,0.384577105956506
38285,CD4 T cell,-0.32149448657821134
38291,CD4 T cell,-0.23114056404306002
38292,NK cell,0.29000887617685533
38293,CD8 T cell,-0.44173848368451496
38295,Proximal tubule,0.005154111379369367
38297,Glomerular endothelium,0.7780444765420536
38301,Thick ascending limb of Loop of Henle,0.45047550424803817
38302,Proximal tubule,-0.08249560219355113
38303,Proximal tubule,0.11967647241464015
38304,Peritubular capillary endothelium 1,0.39814333260297335
38305,Proximal tubule,0.004930253309879708
38306,Proximal tubule,0.12449778781894451
38310,B cell,0.6910772898832894
38312,Proximal tubule,0.0014518738316736412
38314,B cell,0.6962479928478982
38315,MNP-d/Tissue macrophage,0.42084860711082017
38316,Proximal tubule,-0.43339887637441693
38317,Proximal tubule,0.10298757625199598
38321,CD4 T cell,-0.03701562995907634
38322,Ascending vasa recta endothelium,0.016223398623810815
38323,Peritubular capillary endothelium 2,-0.0248246517477733
38331,NK cell,0.31088883707921383
38334,B cell,0.5937412912911061
38336,Proximal tubule,0.015132241048387063
38338,Proximal tubule,-0.01515626617627812
38340,Proximal tubule,-0.04134361611115727
38342,Proximal tubule,0.11468695461345108
38343,CD4 T cell,-0.11205492435310807
38344,Epithelial progenitor cell,0.44054247851107786
38345,Proximal tubule,-0.07805917564552962
38346,Proximal tubule,-0.07535924113157097
38347,CD4 T cell,-0.09204111347532802
38348,Glomerular endothelium,0.764756434598642
38352,Proximal tubule,0.12087788460333183
38353,Proximal tubule,-0.4758103189654157
38355,CD4 T cell,0.08511928227817885
38358,Proximal tubule,-0.3797530362383707
38360,Myofibroblast,-0.1818710507629059
38361,Mast cell,-0.3201230588445557
38364,Proximal tubule,-0.07823505024556775
38367,Proximal tubule,-0.08057217119530004
38368,MNP-b/non-classical monocyte derived,0.2117911669399078
38370,Proximal tubule,0.11835187169516101
38372,Proximal tubule,0.10294201155407529
38373,B cell,0.7171860840160429
38376,Proximal tubule,-0.07940932507339284
38377,NK cell,0.031232202621593836
38380,NKT cell,-0.0898137050832867
38385,Proximal tubule,0.010574238758299834
38388,MNP-a/classical monocyte derived,0.036226447786950465
38389,CD4 T cell,0.09270360253289997
38390,Proximal tubule,0.03781339758177198
38392,Proximal tubule,0.1161604824980466
38394,Proximal tubule,0.015259523976932586
38395,Proximal tubule,0.06255255813345618
38397,CD4 T cell,-0.32010039014538705
38399,Proximal tubule,0.12944235448875602
38402,NKT cell,0.15083450935020895
38406,MNP-a/classical monocyte derived,-0.23584957751118543
38407,NK cell,-0.1532326012007997
38408,B cell,0.6924957381905964
38409,Proximal tubule,0.11780255173479227
38410,Proximal tubule,0.1223316495589009
38413,Peritubular capillary endothelium 2,-0.02053996478074296
38414,Proximal tubule,-0.08074780028258141
38416,NK cell,0.11851689394198535
38418,NK cell,0.31796400176728734
38419,Proximal tubule,0.11841256151318669
38422,Proximal tubule,-0.11902580714430883
38423,Proximal tubule,-0.206260945007165
38425,CD4 T cell,-0.074048576208181
38426,Proximal tubule,0.10970657507514577
38428,Proximal tubule,-0.07947669867869142
38429,CD4 T cell,-0.015236184449099927
38430,Proximal tubule,-0.013901371397735432
38433,Proximal tubule,-0.0799384117559223
38434,Peritubular capillary endothelium 1,0.3820579775781189
38438,Proximal tubule,-0.06137899509630866
38439,Proximal tubule,0.12152174563844158
38440,Proximal tubule,0.056604411907433934
38441,Proximal tubule,0.10874122500475632
38443,Proximal tubule,0.08879785654147035
38445,Proximal tubule,-0.07656303335885216
38447,Proximal tubule,0.062099369667837724
38448,Proximal tubule,0.07467823559009006
38449,Proximal tubule,0.048810473758928
38450,Proximal tubule,0.13429685956447093
38452,NK cell,0.3003615349928553
38453,CD8 T cell,0.10252249982873926
38454,Proximal tubule,-0.07454912026015133
38455,Proximal tubule,-0.1717132801156336
38456,CD8 T cell,-0.4895746625634224
38457,CD8 T cell,-0.170064821470949
38459,CD8 T cell,0.16067448562934855
38460,CD4 T cell,-0.22326255052047705
38461,Proximal tubule,0.10692327646301701
38462,Proximal tubule,-0.021002458749880635
38463,Proximal tubule,0.10628700143014802
38466,Proximal tubule,0.07870431795829604
38467,MNP-a/classical monocyte derived,-0.22787446806731546
38468,Proximal tubule,0.0734117709629388
38469,Glomerular endothelium,0.7170835712506947
38470,CD4 T cell,-0.19383959629331698
38471,Proximal tubule,0.11356913714988674
38473,NK cell,0.2719934464987752
38474,Proximal tubule,0.11810937474047054
38475,Proximal tubule,0.023399488078271434
38477,CD4 T cell,-0.47902759835395636
38481,Proximal tubule,-0.0031781551809614305
38482,Proximal tubule,0.019524889889525374
38485,Ascending vasa recta endothelium,-0.23834379910931613
38487,Proximal tubule,0.110136427468656
38488,Proximal tubule,-0.04910446913255504
38491,NK cell,0.2647647817583846
38492,NK cell,0.13894102628142613
38493,Proximal tubule,0.03546385371781833
38494,Proximal tubule,0.07391014641327914
38495,Proximal tubule,-0.03455461775325432
38497,B cell,0.6561757160516855
38499,Ascending vasa recta endothelium,0.25372510744029764
38500,NKT cell,-0.1315270842784052
38502,Proximal tubule,0.007957315247065559
38504,Proximal tubule,0.11115962113581612
38505,Proximal tubule,0.08268662962828384
38506,Proximal tubule,-0.08221307829874652
38509,Peritubular capillary endothelium 2,0.11370883068420584
38510,Type A intercalated cell,0.3528436110696362
38519,Proximal tubule,0.09509581120152025
38523,CD8 T cell,-0.503356394977192
38526,CD4 T cell,-0.19592443140535235
38527,Proximal tubule,0.13453964998188767
38528,MNP-b/non-classical monocyte derived,-0.06228378725656554
38529,Proximal tubule,0.06297354734634146
38530,Proximal tubule,-0.030034414713230994
38531,NK cell,0.32754155614825603
38533,Proximal tubule,-0.053115425707857836
38534,Proximal tubule,-0.5040075862651657
38535,CD4 T cell,0.08397670167733584
38537,Proximal tubule,0.03739848195738232
38543,CD4 T cell,-0.21645779969351972
38546,Glomerular endothelium,0.8070547617727171
38547,NK cell,0.3014260569099241
38553,Proximal tubule,0.11346701330231801
38554,NKT cell,-0.22194476515845007
38555,Type B intercalated cell,-0.30531902537244265
38557,Peritubular capillary endothelium 1,0.10394539598715824
38561,Glomerular endothelium,0.7556999567302641
38562,Proximal tubule,-0.3329750937552946
38563,Proximal tubule,0.09573168531112891
38564,Peritubular capillary endothelium 1,0.36699364621525626
38565,NKT cell,0.0221517730597407
38567,Proximal tubule,0.09028434247762546
38569,Proximal tubule,0.09618608314515846
38572,Principal cell,-0.7138287214887823
38575,B cell,0.737696299159374
38576,CD4 T cell,0.018965403613347448
38578,Peritubular capillary endothelium 1,0.3564749033973933
38579,Proximal tubule,0.0018530338888212167
38586,Proximal tubule,0.06468823655959846
38588,Proximal tubule,0.13516963724204573
38589,Proximal tubule,0.018327338832463992
38590,CD4 T cell,-0.13456254981915486
38591,Proximal tubule,0.1156089075221961
38592,Proximal tubule,0.11612763779934161
38593,Proximal tubule,-0.023301921845234528
38594,Glomerular endothelium,0.815903843814172
38600,NK cell,0.2594259214699403
38602,CD4 T cell,-0.16755198113321357
38604,Ascending vasa recta endothelium,-0.12657066703361994
38605,CD4 T cell,-0.11219082821467208
38608,CD4 T cell,-0.042776548282725486
38609,Ascending vasa recta endothelium,0.22241208883905883
38612,Proximal tubule,0.06745714167145457
38613,MNP-b/non-classical monocyte derived,-0.8396618662403681
38614,Proximal tubule,0.08195230552005951
38615,Proximal tubule,0.08219193649283724
38616,NKT cell,0.18410903879010038
38617,Type A intercalated cell,-0.8802670217453844
38619,CD4 T cell,-0.0871299315664578
38622,Connecting tubule,-0.03320134494453857
38623,Peritubular capillary endothelium 2,0.4623622557013231
38624,Proximal tubule,0.02286893250753952
38626,Proximal tubule,0.04194192898204928
38627,Proximal tubule,-0.08239074674702479
38629,Peritubular capillary endothelium 1,0.41293904966566003
38630,Proximal tubule,0.10414232714978135
38633,NK cell,0.3301801925306778
38635,Proximal tubule,-0.43880994811944546
38637,Proximal tubule,0.04931834003716252
38639,Proximal tubule,-0.8169526801888946
38640,NK cell,0.316785971084765
38641,Proximal tubule,0.0729517284396236
38642,CD4 T cell,-0.17875585024047538
38645,Proximal tubule,-0.4194594880498743
38647,Proximal tubule,0.10711203025995479
38648,Thick ascending limb of Loop of Henle,0.45046943459836003
38651,CD4 T cell,-0.2320041444872166
38652,Proximal tubule,0.030162704551796156
38653,MNP-a/classical monocyte derived,0.04055155297046442
38654,Proximal tubule,-0.0816190118605505
38658,Proximal tubule,-0.0998990962241537
38659,Proximal tubule,0.02750872926947999
38661,CD8 T cell,0.17926007580582068
38666,Proximal tubule,-0.23217628804510249
38668,Glomerular endothelium,0.7812007494963353
38669,Proximal tubule,-0.08212252901041726
38672,CD4 T cell,0.09611209826105428
38674,Glomerular endothelium,0.6481003726159174
38675,NKT cell,-0.01493860382805437
38677,Peritubular capillary endothelium 1,0.18268059838730374
38678,MNP-a/classical monocyte derived,-0.2687800313026125
38679,Proximal tubule,-0.07946062326886102
38681,Proximal tubule,0.07437733136812812
38682,Glomerular endothelium,0.8089312104334466
38684,Proximal tubule,0.11364839045089419
38685,Proximal tubule,0.010414679511966871
38687,Mast cell,-0.6432504424304428
38689,Proximal tubule,0.11388507271493051
38690,MNP-b/non-classical monocyte derived,0.2999733306288803
38692,Proximal tubule,0.12648282176533845
38697,CD4 T cell,-0.054760010708455056
38700,Type A intercalated cell,0.09821182345910803
38705,CD4 T cell,0.07645453097777931
38707,Proximal tubule,0.10937610625224554
38710,NKT cell,0.11578943431069492
38717,CD4 T cell,-0.138499609362229
38718,Proximal tubule,0.019488571730237027
38719,B cell,0.7405618422954382
38720,Proximal tubule,0.13450930703045227
38721,Proximal tubule,0.1271276624253902
38722,NK cell,-0.1374103818719244
38723,Glomerular endothelium,0.8167915308129732
38724,Proximal tubule,0.1208645276729335
38725,Proximal tubule,-0.08205901879845803
38727,CD4 T cell,-0.10521387335233534
38728,NKT cell,-0.1168276075579652
38731,Descending vasa recta endothelium,-0.16877601978017567
38732,Proximal tubule,-0.28442557441042315
38734,Proximal tubule,0.06798747557490557
38736,CD4 T cell,-0.09371493452973084
38741,CD8 T cell,-0.09047310135497892
38742,CD4 T cell,-0.11011072629818351
38743,Proximal tubule,0.10849780770191034
38746,NK cell,0.21729739003316234
38748,Glomerular endothelium,0.785795629240339
38749,Proximal tubule,0.08066295756067175
38751,MNP-a/classical monocyte derived,0.18558520964411435
38753,Proximal tubule,0.107619687236431
38754,Proximal tubule,0.10468726518163002
38757,CD4 T cell,-0.024388333613121368
38760,Epithelial progenitor cell,0.5796310972173805
38765,Proximal tubule,0.12615167750515266
38766,CD8 T cell,0.12257086087666604
38768,Proximal tubule,-0.07927502761158069
38773,Descending vasa recta endothelium,-0.22508679614609145
38774,Proximal tubule,0.12516067560350536
38775,Proximal tubule,0.12353472684960659
38778,Proximal tubule,0.04055167883243666
38779,Myofibroblast,-0.7492099932430997
38780,Glomerular endothelium,0.7457730298140028
38784,Proximal tubule,0.08444244154344625
38785,NKT cell,-0.060531695478712955
38786,Proximal tubule,0.13316656101619576
38789,Proximal tubule,-0.05957408479093289
38791,B cell,0.7578091868977544
38792,Proximal tubule,0.12021057832564656
38794,Proximal tubule,0.12803315946535526
38795,Proximal tubule,0.07497172308592483
38796,Proximal tubule,0.11125348857185159
38797,Proximal tubule,0.07910089956567978
38798,CD4 T cell,0.08896099110720478
38799,Glomerular endothelium,0.7928594931614459
38800,CD4 T cell,-0.13144698507676178
38801,Type B intercalated cell,0.36022768774244884
38803,Ascending vasa recta endothelium,-0.13048598914872692
38804,CD8 T cell,0.17822418194185224
38808,Proximal tubule,0.12433339996964449
38809,Proximal tubule,0.08541154132956737
38810,Type A intercalated cell,-0.29836126856430195
38811,Proximal tubule,0.036650326047675805
38815,NK cell,0.2460364189651266
38816,Proximal tubule,0.05209778362068907
38820,Proximal tubule,0.11697965713756346
38824,Proximal tubule,0.08723896838138005
38825,MNP-b/non-classical monocyte derived,-0.08575085190465619
38826,Proximal tubule,-0.1982663504314413
38827,Proximal tubule,0.12333626545728711
38828,Proximal tubule,0.10553720901164568
38829,CD4 T cell,0.009263846243993748
38830,NK cell,-0.07932143474261977
38831,NKT cell,-0.060649115087784644
38834,CD8 T cell,-0.20278350344984106
38836,CD4 T cell,-0.16942395768062465
38837,Proximal tubule,-0.8009722098872216
38839,NKT cell,-0.12115999042113877
38841,Proximal tubule,0.10166717732376868
38843,Proximal tubule,0.0843665431094048
38847,CD8 T cell,0.15200821708335102
38850,Ascending vasa recta endothelium,0.18011664943135247
38853,Proximal tubule,0.03644830958268148
38855,Proximal tubule,0.1152684628173617
38857,Proximal tubule,0.12798317160514774
