,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
ENSG00000141433,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100934,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000138735,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000258289,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134186,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.5999999
ENSG00000135837,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000099953,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000065534,0.1,0.1,0.1,0.1,0.1,2.1,1.1,0.1,0.1
ENSG00000118898,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000143110,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000131153,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000091651,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000128789,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
ENSG00000124107,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101868,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000253203,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000119411,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000133318,1.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.6
ENSG00000166750,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000241388,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000125870,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000116096,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000083896,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.6
ENSG00000166598,5.1,4.1,4.1,4.1,4.1,7.1,6.1,3.1,4.1
ENSG00000135972,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000091409,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
ENSG00000141258,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134817,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000148154,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000138663,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000094916,0.1,1.1,1.1,1.1,1.1,0.1,0.1,2.1,0.1
ENSG00000119596,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000069275,1.1,3.1,4.1,3.1,2.1,1.1,2.1,4.1,2.1
ENSG00000100985,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000176022,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000146676,0.1,0.1,1.1,0.1,1.1,1.1,1.1,0.1,0.6
ENSG00000146066,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000173120,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000106927,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000176749,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135506,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000144749,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000129757,0.1,0.1,2.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000156976,2.1,3.1,6.1,3.1,2.1,2.1,1.1,2.1,3.6
ENSG00000175224,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000157500,0.1,0.1,1.1,0.1,0.1,1.1,0.1,1.1,0.1
ENSG00000245910,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,1.1
ENSG00000135862,0.1,0.1,0.1,0.1,2.1,2.1,4.1,0.1,0.1
ENSG00000089737,0.1,1.1,2.1,2.1,1.1,1.1,0.6,2.1,1.1
ENSG00000182759,0.1,0.1,3.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163359,0.1,0.1,0.1,0.1,0.1,0.1,21.1,0.1,0.1
ENSG00000112655,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000181163,6.1,3.1,5.1,3.1,5.1,4.1,9.1,2.6,4.1
ENSG00000127334,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000177425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000188738,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000105953,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166557,0.1,1.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000197568,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000078304,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000065485,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000127616,1.1,0.1,1.1,0.1,1.1,1.1,1.1,0.1,0.1
ENSG00000101367,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,0.6
ENSG00000121864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000004799,0.1,4.1,0.1,1.1,0.1,0.1,0.1,3.1,1.1
ENSG00000146463,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000242574,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179388,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000117151,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000114450,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000108349,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1,1.1
ENSG00000059769,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000159640,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000162434,2.1,1.1,2.1,1.1,2.1,10.1,5.1,2.1,2.6
ENSG00000120738,1.1,1.1,1.1,3.1,2.1,1.1,1.1,4.1,1.5999999
ENSG00000122641,0.1,0.1,0.1,0.1,0.1,0.1,5.1,0.1,0.1
ENSG00000138029,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000116132,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000163644,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.6
ENSG00000128641,1.1,1.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000160321,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000144228,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100099,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179761,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108344,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000147408,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171813,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000079739,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000147224,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000136731,1.1,1.1,1.1,1.1,1.1,1.1,1.1,2.1,0.6
ENSG00000162692,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000137547,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000023608,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000184515,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000003147,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100823,1.1,0.1,0.1,0.1,1.1,1.1,2.1,0.1,0.1
ENSG00000013375,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
ENSG00000133101,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198242,6.1,5.1,5.1,5.1,3.1,3.1,6.1,5.1,2.6
ENSG00000036257,0.1,0.1,1.1,0.1,0.6,1.1,1.1,0.1,0.1
ENSG00000104321,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000164949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108219,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000135940,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
ENSG00000102678,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000109084,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000189334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132294,0.1,0.6,1.1,1.1,0.1,2.1,1.1,1.1,1.1
ENSG00000164294,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
ENSG00000144619,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000125844,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000132874,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000275410,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000005884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132646,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116157,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000112972,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000196230,2.1,2.1,2.1,1.1,4.1,2.1,4.1,1.1,0.6
ENSG00000122133,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179144,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000120129,1.1,0.1,0.1,0.1,2.1,0.1,1.1,0.1,1.5999999
ENSG00000065518,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,0.1
ENSG00000092201,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000165156,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000107518,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169045,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
ENSG00000103035,1.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
ENSG00000140043,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000087253,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115762,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1,1.1
ENSG00000205352,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
ENSG00000114054,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000114455,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167183,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108179,1.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,1.1
ENSG00000148841,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000197798,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000129235,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000183283,1.1,0.1,1.1,1.1,2.1,3.1,1.1,0.1,2.1
ENSG00000090266,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000179091,1.1,1.1,0.1,1.1,1.1,1.1,1.1,0.1,0.1
ENSG00000136643,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000178913,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000277972,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104687,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135316,1.1,1.1,1.1,1.1,2.1,2.1,2.1,1.1,0.6
ENSG00000119547,0.1,0.1,0.1,0.1,4.1,0.1,0.1,0.1,0.1
ENSG00000139746,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169562,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167770,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000170044,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000117143,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000012174,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160326,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134825,1.1,2.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6
ENSG00000160285,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000188488,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000010610,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000253368,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000173369,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000176444,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172020,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000074410,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000161542,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000112759,0.1,1.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000152952,0.1,0.1,1.1,0.1,0.1,0.1,3.1,1.1,0.6
ENSG00000137261,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000120875,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000171302,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143819,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000183607,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000152291,2.1,2.1,3.1,2.1,3.1,2.1,2.1,2.1,1.5999999
ENSG00000153822,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000011454,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000119820,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135845,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000129353,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000162613,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000102226,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000105723,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000115008,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000178568,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166265,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000102393,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000133135,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000125968,0.1,0.1,1.1,0.1,1.1,8.1,0.1,2.1,1.0999999
ENSG00000147677,1.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
ENSG00000047249,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.6
ENSG00000176396,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000151276,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000111684,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134028,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000157224,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000174695,0.1,1.1,1.1,1.1,0.1,1.1,1.1,0.1,0.6
ENSG00000065621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000185479,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000162736,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000117983,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000177954,9.1,5.1,7.1,6.1,6.1,6.1,8.6,5.1,7.1000004
ENSG00000184677,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000040933,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132522,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,1.5999999
ENSG00000141101,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000111364,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198265,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000174444,9.1,5.1,8.1,6.1,6.1,5.1,10.1,4.1,5.1
ENSG00000124171,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000042493,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000086598,2.1,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1
ENSG00000137203,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000197746,2.1,4.1,5.1,4.1,5.1,4.1,3.6,4.1,2.1
ENSG00000233608,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170421,2.1,0.1,0.1,0.1,5.1,0.1,0.1,0.1,1.1
ENSG00000120690,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000141644,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000088930,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ENSG00000146674,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000126067,0.1,0.1,0.1,0.1,1.1,0.1,0.6,0.1,0.6
ENSG00000067715,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000156273,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000004848,0.1,2.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1
ENSG00000121774,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
ENSG00000184076,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000196781,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000204301,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000101596,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000206337,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101882,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000153029,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000027075,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000101310,1.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.6
ENSG00000136485,1.1,1.1,1.1,1.1,1.1,2.1,0.1,1.1,0.6
ENSG00000268104,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170099,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000145439,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000138433,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000113108,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000034713,1.1,2.1,2.1,2.1,1.1,2.1,1.1,2.1,1.1
ENSG00000004059,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160679,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000003393,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000186197,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000213463,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000197405,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160799,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116750,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000164038,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000111642,0.1,1.1,1.1,1.1,1.1,1.1,2.1,1.1,0.1
ENSG00000152127,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000126653,0.1,1.1,1.1,1.1,0.1,1.1,1.1,1.1,0.1
ENSG00000133048,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000102181,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163166,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000174456,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000082458,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169710,0.1,0.1,0.6,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000112983,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171476,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000153048,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160888,1.1,0.1,0.1,1.1,1.1,2.1,0.1,0.1,2.6
ENSG00000078668,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000143314,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169509,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000185883,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000177426,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000095970,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000147526,1.1,1.1,1.1,0.1,2.1,2.1,1.1,0.1,0.1
ENSG00000081087,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000146648,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000081237,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160551,0.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,0.6
ENSG00000005302,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000074054,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000183036,0.1,0.1,0.1,2.1,0.1,0.1,0.1,0.1,0.1
ENSG00000057019,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000133636,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000110900,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000151806,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000181610,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000136247,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000123689,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172057,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108424,1.1,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1
ENSG00000160209,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000204525,5.1,3.1,2.1,2.1,7.1,4.1,2.1,2.1,3.1
ENSG00000143546,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000174720,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000127884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108679,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1
ENSG00000177000,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100632,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
ENSG00000108518,2.1,2.1,1.1,1.1,3.6,5.1,6.1,1.5999999,0.6
ENSG00000099204,0.1,1.1,1.1,1.1,1.1,0.1,0.1,0.1,0.6
ENSG00000117500,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000123610,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000163840,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000244257,0.1,1.1,1.1,2.1,1.1,1.1,1.1,2.1,1.1
ENSG00000121691,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
ENSG00000062485,1.1,0.1,1.1,0.1,1.1,1.1,1.1,0.1,1.1
ENSG00000079112,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166923,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000084073,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000108175,0.1,0.1,1.1,0.1,1.1,1.1,0.1,1.1,0.1
ENSG00000118160,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000162595,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000143870,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000150768,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
