,ASDC,BFU-E,Basophilic Erythroblast,CD14 Mono,CD16 Mono,CD4 Central Memory,CD4 Effector Memory,CD4 Naive,CD4 Regulatory,CD8 Central Memory,CD8 Effector Memory 1,CD8 Effector Memory 2,CD8 Naive,CD8 Tissue Resident Memory,CFU-E,CLP,Cycling Progenitor,Early GMP,Early ProMono,EoBasoMast Precursor,GMP-Cycle,GMP-Mono,GMP-Neut,HSC,Immature B,LMPP,Large Pre-B,Late ProMono,MEP,MLP,MLP-II,MPP-MkEry,MPP-MyLy,Mature B,Megakaryocyte,Megakaryocyte Precursor,NK,NK CD56high,NK Proliferating,Orthochromatic Erythroblast,Plasma Cell,Polychromatic Erythroblast,Pre-ProB,Pre-cDC,Pre-pDC,Pre-pDC Cycling,Pro-B Cycling,Pro-B VDJ,Pro-Erythroblast,Small Pre-B,Stromal,T Proliferating,cDC1,cDC2,pDC
NXT1,0.0,0.41574794,0.3030501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454561,0.0,0.48445246,0.4130133,0.0,0.0,0.34880987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47812408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45121765,0.0,0.0,0.0,0.0,0.0,0.0
OARD1,0.0,0.0,0.36360115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41834188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33909848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44958773,0.0,0.0,0.0,0.0,0.0,0.0
OAT,0.0,0.0,1.2547796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46038514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1278243,0.0,0.0,0.0,0.0,0.0,0.0,0.9081708,0.0,0.0,0.0,0.0,0.0,0.0
OAZ1,2.8385007,2.3642974,2.256228,3.0112352,3.297164,1.8761659,1.8489773,1.7430519,2.2168043,1.8980224,2.1524606,2.1588726,1.7080593,1.9712322,2.3429196,2.0181274,2.14709,2.101894,2.899898,2.2760158,2.4056232,2.4819784,2.27846,1.9246159,2.2767627,1.9752984,2.4408398,3.0449035,2.295309,2.0920007,2.3914623,2.0073142,1.9263674,2.2868636,4.6745768,2.4969823,2.1852262,2.0485642,2.363612,2.0642781,1.6349419,1.9090623,1.9717196,2.9170594,2.354401,2.712706,2.3723814,2.6678753,2.3375692,2.5503058,2.0842984,2.455639,2.4634511,2.8322725,2.7781138
OAZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46752346,0.0,0.0,0.0,0.0,0.0,0.0,0.6556761,0.0,0.0
OCIAD1,0.65445125,0.77068114,0.8232638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80905986,0.69848984,0.7092262,0.70550996,0.0,0.6892946,0.6044362,0.0,0.0,0.0,0.0,0.74853265,0.5684458,0.0,0.76049805,0.64971614,0.73426753,0.58432335,0.5760504,0.0,0.0,0.8062368,0.0,0.0,0.0,0.0,0.33406687,0.3997804,0.72947836,0.618769,0.7185833,0.66987526,0.69048285,0.0,0.8525834,0.0,0.23039791,0.0,0.0,0.57955146,0.0
OCIAD2,0.0,0.72688794,0.514736,0.0,0.0,0.0,0.0,0.0,1.1165285,0.0,0.0,0.0,0.0,0.0,0.9187201,0.9435633,0.7211937,0.54516923,0.0,0.71485776,0.0,0.0,0.0,0.0,0.0,0.80885255,0.3523507,0.0,0.0,1.0013077,1.0198343,0.0,0.8128098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78965926,0.0,0.7348304,0.7471563,0.0,0.0,0.7897523,0.0,0.0,0.9660679,0.0,0.0,0.0
ODC1,0.0,0.0,0.96953875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56824666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7694426,0.0,0.0,0.0,0.0,0.0,0.27963996,0.54033923,0.0,0.0,0.0,0.6092042,0.8084967,0.0,0.91554785,0.0,0.0,0.535186,0.6855113,0.0,0.0
OFD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5912745,0.0,0.0,0.20042083,0.0,0.0,0.0,0.0,0.0,0.53843164
OLA1,0.55732405,0.8785515,0.7326068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673608,0.0,0.80857635,0.8003823,0.0,0.5861564,0.54355955,0.0,0.0,0.0,0.0,0.8228483,0.718341,0.0,0.8459288,0.65212977,0.0,0.8001797,0.670493,0.0,0.0,0.89017016,0.0,0.0,0.0,0.0,0.0,0.0,0.7729656,0.6049639,0.7759915,0.6576184,0.8433955,0.0,0.82524765,0.0,0.0,0.0,0.5479475,0.0,0.0
OLFML3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1436036,0.0,0.0,0.0,0.0
OPTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45552477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORAI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39165848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORC4,0.0,0.0,0.41510013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47425193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49120623,0.0,0.0,0.0,0.0,0.0,0.0
ORC6,0.0,0.0,0.33965668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4518634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41779804,0.0,0.0,0.0,0.0,0.0,0.0
ORMDL1,0.0,0.5060843,0.32165286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50008786,0.0,0.4768461,0.41816437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61664224,0.0,0.0,0.0,0.0,0.25608304,0.0,0.5554795,0.0,0.47831056,0.6519761,0.0,0.0,0.4790852,0.0,0.0,0.0,0.0,0.0,0.0
OS9,0.6569495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41817322,0.0,0.0,0.0,0.0,0.5322101,0.0,0.0,0.0,0.0,0.29364747,0.0,0.0,0.23854166,0.0,0.0,0.0,0.50856197,0.0,0.0
OSBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23922393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL8,0.713081,0.0,0.299755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50592744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164658,0.42644465,0.60829365,0.0,0.0,0.4759326,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22652681,0.0,0.0,0.0,0.0,0.0,0.0
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3687883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47896436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47831056,0.5620829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OST4,1.7788391,1.6032746,1.7167456,1.553915,1.5088985,1.7999309,1.830275,1.7467568,1.9119387,1.7287579,1.7387861,1.7477351,1.7795725,1.7932193,1.6251001,1.6728714,1.5501511,1.5835619,1.6139331,1.689265,1.7324996,1.7524496,1.7372413,1.4100049,1.4201515,1.4975619,1.3393351,1.5457308,1.5819098,1.719749,1.8415167,1.450639,1.4407178,1.4966735,3.4952972,1.8951507,1.7155915,1.654092,1.5768132,0.78965926,1.7075355,1.4791925,1.6633015,1.6823249,1.7785492,1.9117937,1.4432867,1.6561468,1.7194579,1.4311959,1.782857,1.8588711,1.6802363,1.6480495,2.1594942
OSTC,1.299186,1.2018344,0.8847062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1737623,1.3125423,1.1931338,1.3677232,0.8910175,1.50931,1.4265498,1.3041521,1.4404349,0.90920967,0.0,1.1988869,0.8609756,0.0,1.154742,1.2577866,1.3479986,1.0501379,1.0709949,0.0,0.0,1.3256967,0.0,0.0,0.0,0.0,0.81037503,0.0,1.307487,1.1231687,1.3397162,1.5013998,0.9997575,0.97349304,1.0869335,0.0,1.4003702,0.9061524,0.894958,0.98754525,1.707166
OSTF1,0.715959,0.0,0.0,0.0,0.9018384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2847309,0.0,0.0,0.0,0.0,0.5004456,0.0,0.45616964,0.0,0.0,0.0,0.0,0.0,0.9345996,0.688234,0.74818087,0.0
OTUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23886514,0.0,0.0,0.0,0.45400044,0.0,0.0
ENSG00000253738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31237692,0.0,0.0,0.0,0.0,0.0,0.0
OXA1L,0.49864176,0.5785344,0.49322712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60047126,0.0,0.5531313,0.6085319,0.0,0.45181996,0.4116596,0.0,0.0,0.0,0.0,0.6614741,0.0,0.0,0.63605183,0.0,0.0,0.0,0.0,0.0,0.0,0.51502055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52942663,0.61438113,0.0,0.0,0.0,0.61864054,0.0,0.0,0.0,0.65766364,0.69765246,0.0
OXLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26338482,0.0,0.0,0.0,0.0,0.0,0.0
P2RX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0603886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.94346756,0.7721738,1.1242126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219179,0.0,0.79242736,0.91142845,1.1170465,1.2896993,1.4100049,1.1846776,1.462248,0.0,0.0,0.0,0.6767441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2062994,0.0,0.0,1.3371567,0.0,1.015547,0.51591694,0.6449004,0.9513464,0.82334995,1.3074548,0.8676915,0.0,1.1530702,0.0,1.0280662,1.1229339,0.7715874,0.7630862,1.339231
PA2G4,0.89420867,1.4829924,1.926284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6506882,0.91455424,1.4729962,1.3964102,0.89207864,1.1013196,1.477896,1.2550893,1.2465479,0.89871806,0.0,1.0763197,1.5297374,0.0,0.98548853,1.004262,0.88602597,0.89984214,0.8969085,0.0,0.0,1.5776132,0.0,0.0,1.358239,0.6374143,0.0,1.1434791,1.4150571,1.2034093,1.2528523,1.2244968,1.701524,0.0,1.8640573,0.0,0.0,1.1703787,0.7942071,0.7233318,0.0
PABPC1,2.7140632,2.201592,1.9319834,2.5409205,2.5177941,2.5649955,2.4650662,2.7101247,2.3851523,2.4895487,2.2748032,1.8789018,2.6512513,2.3983502,2.1772852,2.487193,2.2742105,2.4120295,2.320004,2.2084136,2.1561103,2.2989225,2.23561,2.6139512,2.4322278,2.5374465,2.3584185,2.5402029,2.473679,2.4692817,2.33183,2.5700414,2.584141,2.3756943,1.7921576,2.0944827,1.7942638,2.2670116,1.8672472,1.090195,1.0721731,1.503572,2.5007238,2.4041266,2.325526,2.1320555,2.327114,2.2399416,2.0936472,2.6514962,1.260314,2.0172725,2.6998425,2.7510586,2.4369774
PABPC4,0.0,0.0,0.7170507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121474,0.0,0.0,0.0,0.47181797,0.0,0.0
PABPN1,0.0,0.580919,0.32637605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60492617,0.0,0.4885317,0.46929973,0.0,0.0,0.49016836,0.0,0.0,0.0,0.0,0.0,0.39984727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52115476,0.5055747,0.44531405,0.44596463,0.0,0.57962924,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568934,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B3,0.0,0.72090864,0.7864121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84333664,0.0,0.6264956,0.5259782,0.0,0.6791233,0.4412581,0.0,0.0,0.0,0.0,0.5408634,0.32973683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38885128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5535553,0.4889583,0.67098355,0.0,0.8938874,0.0,0.0,0.0,0.0,0.0,0.0
PAG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023606,0.0,0.0,0.0,0.9839301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAICS,0.0,0.81006336,1.0447626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125154,0.0,0.8373841,0.7668639,0.0,0.0,0.66687346,0.0,0.0,0.0,0.0,0.56465507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80940545,0.0,0.0,0.0,0.0,0.0,0.0,0.8338145,0.0,0.7069264,0.45128345,0.81577915,0.0,1.042002,0.0,0.0,0.0,0.0,0.0,0.0
PAIP1,0.0,0.0,0.21828227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303689,0.0,0.0,0.0,0.0,0.0,0.0
PAIP2,1.0007408,1.0428255,0.8981571,0.0,1.1407194,0.0,0.0,0.0,0.947607,0.0,0.0,0.0,0.0,0.0,0.96556866,1.1961851,1.0588375,0.9814373,0.0,0.9094769,0.81120807,0.6873972,0.6444057,1.0208555,0.0,1.0474877,1.5646656,0.0,1.0895288,1.0650418,1.0048417,1.0595298,1.0167841,0.0,1.7832627,0.9758566,0.0,0.0,1.128976,0.0,0.37208414,0.48887277,1.4241301,0.89226973,1.0314809,1.0634568,1.5194539,1.5503948,0.9509138,1.6537501,0.69419885,1.1599526,0.7507719,0.95154154,1.1147351
PAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479475,0.0,0.0
PAK1IP1,0.0,0.0,0.61218214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3386349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257733,0.0,0.0,0.0,0.0,0.0,0.0
PAK2,0.0,0.43800756,0.16344982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545347,0.0,0.34811687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47913647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45331898,0.0,0.0,0.0,0.0,0.0,0.0,0.53050476,0.5548949,0.48967865,0.5234883,0.5476177,0.0,0.39020005,0.0,0.0,0.0,0.4558133,0.0,0.0
PANK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21292363,0.0,0.0,0.0,0.0,0.0,0.0
PAPOLA,0.82102644,0.89714503,0.8274588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90655136,0.6835865,0.8320693,0.7590598,0.0,0.7924274,0.7302857,0.6687246,0.45023125,0.7490907,0.0,0.7759916,1.0275476,0.0,0.8097168,0.7155527,0.6804317,0.8164557,0.7825694,0.0,0.0,0.8837054,0.0,0.0,0.8298575,0.0,0.4591213,0.5595622,0.7834725,0.8638628,0.77052516,0.8366978,0.9773209,0.0,0.92269063,0.0,0.0,0.9223871,0.7869153,0.87139404,0.0
PAPPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3146135,0.0,0.0,0.0,0.0
PAPSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41851062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,1.88765,1.511539,1.4880683,0.0,1.0400379,0.0,0.0,0.0,1.2907655,0.0,0.0,0.0,0.0,0.0,1.4864159,1.4066794,1.6076802,1.5742375,1.0972142,1.4227744,1.5092185,1.397651,1.4062529,1.1930937,0.0,1.4418507,1.4680367,0.0,1.3738692,1.4881877,1.4219403,1.243203,1.2574253,0.0,1.7921576,1.7188046,1.1862553,0.0,1.553327,0.0,0.65243834,0.8710707,1.5211525,1.5741857,1.7212778,1.8952148,1.4186068,1.4792906,1.560673,0.0,1.1226441,1.7619491,1.3315442,1.229509,1.9855951
PARL,0.0,0.41206393,0.27449495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47718236,0.0,0.34690315,0.3879506,0.0,0.0,0.39510703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44017243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725868,0.3552578,0.0,0.0,0.0,0.4508797,0.0,0.0,0.0,0.0,0.0,0.0
PARP1,0.7202314,1.0992348,0.78979063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0378548,0.806237,1.1270211,1.0140054,0.0,0.8661715,0.95046943,0.7287284,0.70503056,0.6774742,0.0,0.94473886,1.5847129,0.0,0.9419849,0.860091,0.8172856,0.8360301,0.8248587,0.0,0.0,1.1521808,0.0,0.0,0.0,0.0,0.0,0.0,1.1727858,0.7407242,1.0325859,1.0716572,1.5090222,1.3340586,0.9267366,0.0,0.0,0.8568667,0.0,0.0,0.0
PARVB,0.0,0.0,0.88242984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49780053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820978,0.8255071,0.0,0.0,0.0,0.0,0.0,0.53562534,0.0,0.0,0.0,0.0,0.0,0.0,0.7793319,0.0,0.0,0.0,0.0,0.0,0.0
PARVG,0.66157687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69475114,0.5176646,0.6675899,0.0,0.0,0.0,0.0,0.0,0.0,0.6928973,0.5536096,0.0
PAXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66888785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24655902,0.0,0.0,0.0,0.0,0.0,0.0
