,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
ENSG00000110172,0.0,0.0,0.0,0.0,0.0,0.0,0.42765427,0.0,0.0,0.0,0.0,0.0
ENSG00000180773,0.66072524,0.8601006,0.7919968,1.0360055,0.73565334,0.0,0.6944981,0.80381566,0.0,0.0,0.35958973,0.9530525
ENSG00000166002,0.7938942,0.0,0.9116477,0.97474813,0.8503781,0.0,1.0079749,1.0319932,0.9568862,0.0,0.0,0.0
ENSG00000166012,0.0,0.0,0.38548785,0.0,0.6751655,0.0,0.57361513,0.5230336,0.0,0.62466234,1.087156,0.0
ENSG00000150316,0.0,0.0,0.77978635,0.7541256,0.79002935,0.0,0.938171,0.7382524,0.0,0.0,1.0742712,0.80899245
ENSG00000149218,0.0,0.0,0.0,0.0,0.0,0.0,0.5667549,0.0,0.0,0.0,0.0,0.0
ENSG00000110318,0.0,0.0,0.0,0.55671984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4636114,0.0,0.0,0.0,0.0
ENSG00000137692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60868835,0.0
ENSG00000075239,0.83550274,0.0,0.0,0.3215198,0.0,1.1605808,0.7596233,0.9043917,1.2005517,0.0,0.0,0.0
ENSG00000137710,0.0,0.0,0.6888694,0.46631265,0.7127076,0.0,0.7383469,0.6743894,0.0,0.0,0.41876423,0.66789865
ENSG00000137714,0.0,0.0,0.57104176,0.5901481,0.60179675,0.0,0.50518966,0.5687559,0.0,0.0,0.0,0.56042194
ENSG00000137720,0.0,0.0,0.0,0.0,0.0,0.0,0.49563345,0.6067619,0.0,0.0,0.0,0.0
ENSG00000150779,1.0160013,0.0,1.01444,1.0105907,0.973086,0.0,1.0854864,1.0812612,1.3964908,0.0,1.0928885,1.1181592
ENSG00000204370,0.0,0.0,0.39145994,0.4058798,0.70248985,0.0,0.7046382,0.5744304,0.0,0.0,0.7695775,0.27707806
ENSG00000150787,0.7388802,0.0,0.94529665,1.1010618,0.8714181,0.0,0.87612605,0.9763722,1.3762443,0.0,0.84328204,1.1140711
ENSG00000076043,0.7764009,0.0,1.0870584,0.99788,0.7692088,0.0,0.62284595,0.56413,0.0,0.0,0.35553497,0.7738867
ENSG00000182985,0.0,0.0,0.5582121,0.0,0.0,1.8455145,0.69735247,0.9228759,0.0,0.98370236,0.0,1.3058283
ENSG00000109917,0.0,0.0,0.32245803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168092,0.0,0.0,0.0,0.0,0.0,0.0,0.61546755,0.6012515,0.0,0.0,0.7155623,0.0
ENSG00000137731,2.6343088,0.0,0.7113388,1.136461,0.780542,1.481937,2.1472938,2.4420297,2.9096372,3.4843595,1.7481346,1.7287598
ENSG00000137726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70195407
ENSG00000167283,2.2950592,1.6011165,2.2558846,2.496042,2.0811129,1.7699054,2.221023,2.3478723,2.8301387,2.7893064,2.2474957,2.5244143
ENSG00000095139,0.0,0.0,0.0,0.0,0.0,0.0,0.35677797,0.0,0.0,0.0,0.77711505,0.0
ENSG00000118181,3.1483848,1.9106638,2.9836507,3.1813533,2.6762447,2.4579415,3.4025624,3.4212291,3.9436836,4.0882254,3.693846,3.26672
ENSG00000196655,0.87400717,0.0,1.0446283,0.9651506,1.2564368,0.74304056,1.1303362,0.9028522,1.174658,0.0,1.8503909,0.8519786
ENSG00000149428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3090764,0.0,0.0,1.1324174,0.0
ENSG00000109929,0.0,0.0,0.0,0.0,0.0,0.0,0.44463202,0.0,0.0,0.0,0.0,0.0
ENSG00000137642,0.0,0.0,0.0,0.0,0.0,0.9910525,0.69697785,0.90555817,0.0,0.0,0.0,0.7352773
ENSG00000109971,1.5594993,1.9770839,1.957876,2.040635,1.3706343,2.123532,1.1852062,1.7844594,1.966022,2.3041217,0.9870534,1.8779941
ENSG00000110002,0.0,0.0,0.0,0.64218765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160273
ENSG00000154144,0.0,0.0,0.0,0.0,0.0,0.0,0.45245597,0.0,0.0,0.0,0.46689183,0.0
ENSG00000149547,0.83170575,1.2656175,1.2058613,1.2924439,1.1138484,1.0064347,1.3246765,1.3630545,1.2248342,1.3806083,1.0801599,1.0589893
ENSG00000182934,0.0,0.51599395,0.79442275,0.70187545,0.91280055,1.349375,0.76835734,0.7322784,0.0,0.0,1.1284566,0.754663
ENSG00000151715,0.8414938,0.0,0.94403875,0.7388685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084234,0.8372999,1.3597546,0.8189765,0.7461871,0.7881354,1.6864259,0.6401501,0.8294742,0.0,0.7943321,0.46200436,1.1392095
ENSG00000151500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566667,0.0,0.0,0.0,0.0
ENSG00000004478,0.0,0.0,0.682622,0.6951895,0.0,0.0,0.451485,0.5473753,0.0,0.0,0.0,0.3884577
ENSG00000139180,0.5710127,0.0,0.7927498,0.7063181,0.8658154,1.1573465,0.6177946,0.5522094,0.0,0.0,0.0,0.7476203
ENSG00000010278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2644316
ENSG00000067182,0.79495174,0.9585955,0.9997008,0.8397836,1.010942,1.2414559,0.7760539,0.80823106,0.0,0.0,0.0,0.94839436
ENSG00000111321,0.6060307,0.0,0.73631644,0.6823764,0.6866086,0.0,0.60259444,0.58947164,0.0,0.0,0.0,0.606774
ENSG00000111639,1.2476472,0.0,1.585292,1.559336,1.58972,1.2522398,1.5829661,1.5491515,1.9088349,1.2366,1.6115103,1.5456558
ENSG00000111640,3.8039763,3.8108888,4.0425296,3.9673057,3.769377,3.4336228,3.1862826,3.547795,4.057503,3.9553223,2.789674,3.8587425
ENSG00000111642,0.0,0.0,0.0,0.0,0.0,0.0,0.4077479,0.45135015,0.0,0.0,0.0,0.0
ENSG00000111652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470397,0.0,0.0,0.0,0.0
ENSG00000089693,1.0736469,0.0,1.2425926,1.248683,1.1785607,0.0,0.966621,1.2193491,1.0343788,1.4092314,0.9032796,1.2299095
ENSG00000159335,2.0454254,0.0,2.3122003,2.0294101,2.0410564,1.1623906,1.367222,1.9083713,1.8760016,1.8983542,1.0908728,1.9878565
ENSG00000111669,2.1493208,2.1502838,2.3627183,2.482931,2.2839081,1.9169521,2.1727293,2.075746,2.5684562,1.7362233,1.4035286,2.2443566
ENSG00000111674,0.0,0.0,0.0,0.0,0.0,0.0,0.67002785,0.58151007,0.0,0.0,0.0,0.0
ENSG00000111678,1.614318,0.0,2.0084896,2.092583,2.2195764,1.6740729,2.172659,2.1828468,2.5502338,2.3797784,2.6556158,1.911476
ENSG00000126749,0.0,0.0,0.6600416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545382
ENSG00000215021,0.6580334,0.0,0.7992763,0.7348448,0.80418366,0.0,0.84388644,0.76742756,0.0,1.0847255,0.96203685,0.6764053
ENSG00000089818,0.0,0.0,0.0,0.0,0.0,0.0,0.39421892,0.0,0.0,0.0,0.56003296,0.0
ENSG00000003056,0.0,0.0,0.67778707,0.64188224,0.7410844,0.8555531,0.5703465,0.5403158,0.0,0.0,0.0,0.0
ENSG00000139112,0.0,0.0,0.0,0.0,0.0,0.0,0.96854067,0.722699,0.0,1.3693144,1.4889357,0.42836472
ENSG00000111196,0.0,0.0,0.5936001,0.28030732,0.6397731,0.0,0.0,0.0,0.0,0.0,0.0,0.5015073
ENSG00000111269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566714,0.0,0.0,0.0,0.0
ENSG00000111276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7764359,0.0
ENSG00000246705,1.4193932,1.6568861,1.5262141,1.8374494,1.3766361,1.1635318,0.8088698,1.2617285,1.3078189,1.0239495,0.6551672,1.3769357
ENSG00000084463,0.0,0.0,0.0,0.5265958,0.6749467,0.0,0.7066788,0.526436,0.0,0.96309066,0.8396924,0.0
ENSG00000023734,0.66771156,0.0,1.1929724,1.0998765,1.4102458,0.676068,1.4402684,1.1923395,1.4673765,1.6780262,1.7075809,1.148475
ENSG00000008394,0.5329931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121351,0.8676089,1.0584626,0.81513035,0.80637175,0.78260624,3.9450972,2.9610038,3.6387541,4.049404,3.436843,1.6021461,0.890928
ENSG00000111711,0.0,0.0,0.0,0.0,0.6984865,0.0,0.4360965,0.0,0.0,0.0,0.88500595,0.0
ENSG00000121361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43211
ENSG00000111726,0.0,0.0,0.7417306,0.6961279,0.68198186,0.0,0.8124919,0.72934335,0.0,0.0,0.63263416,0.8395762
ENSG00000139163,0.0,0.0,0.0,0.0,0.0,0.0,0.3665365,0.51531905,0.0,0.0,0.0,0.0
ENSG00000205707,0.0,0.0,0.0,0.67889816,0.0,0.0,0.67699254,0.81681466,1.0060701,0.0,0.5575092,0.7090353
ENSG00000133703,0.0,0.0,0.6840291,0.0,0.7082889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44945857,0.0
ENSG00000061794,0.0,0.0,0.596283,0.0,0.46129298,0.0,0.43414006,0.0,0.0,0.0,0.0,0.0
ENSG00000087448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40142354,0.0,0.0,0.0,0.0
ENSG00000087502,0.0,0.0,0.6653541,0.63006467,0.771269,1.1035671,0.79455024,0.825783,0.0,0.0,0.9282514,0.6672153
ENSG00000139116,0.0,0.0,0.51162094,0.0,0.530247,0.0,0.70433354,0.6432383,0.0,0.0,0.591054,0.56176144
ENSG00000151229,0.0,0.0,0.0,0.0,0.0,0.0,0.7931585,0.6176455,0.0,0.0,0.0,0.0
ENSG00000134283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24310362,0.0,0.0,0.0,0.0
ENSG00000139168,0.8522248,0.0,0.9367044,1.1052823,0.8631838,0.0,1.3315594,1.2658424,1.5892632,1.1565117,1.1574647,1.1501807
ENSG00000273015,0.0,0.0,0.0,0.0,0.0,0.0,0.5426758,0.40856197,0.0,0.0,0.0,0.0
ENSG00000139218,0.0,0.0,0.7389664,0.63292265,0.7244027,0.0,0.67091817,0.5853904,0.0,0.0,0.82329655,0.6913601
ENSG00000134291,0.0,0.0,0.0,0.6711614,0.0,0.0,0.0,0.58352584,0.0,0.0,0.0,0.0
ENSG00000134285,0.0,0.0,0.0,0.0,0.0,1.0593386,0.6009044,0.6455467,0.0,0.9782413,1.3161426,0.0
ENSG00000134287,1.1352955,1.3249574,1.1462771,1.227629,0.9809385,0.82413673,0.7665611,0.9795438,0.0,0.0,0.5625684,1.1024265
ENSG00000181929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36936823,0.0
ENSG00000123416,2.9140918,2.5491729,3.4682066,3.5454025,3.245334,2.7567174,2.8415318,3.338733,3.589362,2.332722,2.2604678,3.308434
ENSG00000167552,2.9892256,3.11479,2.8878775,3.2977183,2.856641,3.1524749,2.728288,3.082055,3.4932227,2.4457934,1.687786,3.1191623
ENSG00000167553,0.0,0.0,1.3263848,0.0,0.8736103,0.0,1.0328908,0.615728,0.9863366,0.9141213,0.6194429,0.0
ENSG00000123352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48906273,0.0,0.0,0.0,0.0
ENSG00000139644,1.8647717,2.8560538,2.1775267,2.082369,2.2698712,2.733442,1.75283,1.7941182,1.5848448,1.6850423,2.1696923,2.0096972
ENSG00000178449,1.5508251,0.0,1.2010853,1.5717058,1.2122284,0.44737104,1.7794217,1.7229306,2.0784452,1.1004791,1.7197627,1.5903105
ENSG00000050426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58609945,0.4039933,0.0
ENSG00000183283,0.5900129,0.0,0.8185059,0.7495766,0.86864287,0.0,0.9818389,0.6907551,0.0,1.100441,1.045938,0.7368927
ENSG00000123395,0.0,0.0,0.7404241,0.5886078,0.9160711,0.0,0.7416856,0.56873864,0.0,0.0,1.3512118,0.5045757
ENSG00000170421,1.5119432,1.6436524,2.0209312,1.752664,1.64618,1.5432928,1.3954662,1.496839,1.7905579,1.5310652,1.4993646,1.9622273
ENSG00000111057,1.2455416,0.0,1.6389637,1.3448893,1.2169173,1.3241218,1.090284,1.1618792,1.2695186,1.1090406,1.6386548,1.6863574
ENSG00000063046,0.8337245,0.0,0.720752,0.77211064,0.7109569,0.0,1.0444585,1.0098156,0.0,1.4187605,1.2962615,0.8129653
ENSG00000167778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52295756,0.0,0.0,0.0,0.0
ENSG00000123349,2.6396184,1.610507,2.1457527,2.41145,2.0996199,2.0417995,2.5276856,2.6131172,3.076323,3.395943,2.6970015,2.4462519
ENSG00000139637,0.0,0.0,0.58415115,0.4969507,0.5840212,0.0,0.6428308,0.62959933,0.0,0.7712835,1.093808,0.55732614
ENSG00000205352,1.0413816,0.0,1.6066571,1.4993654,1.5930264,0.0,1.4961627,1.374808,1.5927402,1.0502189,1.0961269,1.3988714
ENSG00000197111,1.0969677,1.2002338,1.4903846,1.4677823,1.4743488,0.8072276,1.425509,1.3536305,1.310982,1.7282506,1.3955925,1.2159529
ENSG00000135390,2.3385909,1.5291088,1.9122778,2.315952,1.6381894,1.7641641,2.1472623,2.3784623,2.8901644,2.5717328,2.0985875,2.3411977
ENSG00000094916,0.6812607,0.0,0.46962735,0.6859923,0.0,0.0,0.0,0.6138363,0.0,0.0,0.0,0.7163296
ENSG00000135486,2.4412637,1.7111536,2.4402301,2.4785044,1.9115036,1.9001632,2.4133272,2.4057608,2.6249876,3.2337158,2.8567445,2.6247127
ENSG00000111481,1.3607023,0.0,1.6894164,1.6820093,1.8045077,1.3391082,1.4675982,1.42124,1.9119269,1.0890752,1.6843146,1.6152601
ENSG00000135447,0.0,0.08916336,0.81213987,1.3622788,0.0,0.95335656,1.4869976,2.047602,2.1001828,1.9750062,0.73023427,1.1189965
ENSG00000135441,1.3702095,0.0,1.2339523,1.435322,1.0846162,0.0,0.82124025,1.1739246,1.5696049,0.0,0.0,1.2404118
ENSG00000135404,3.0966904,4.4629817,3.7935085,3.5780606,3.6209612,4.2133217,2.6526399,2.9028294,3.073597,2.7996988,2.6801457,3.5917113
ENSG00000123353,0.79688627,1.7649336,1.3748984,1.1144438,1.0764554,1.4900286,0.5215117,0.70684546,0.0,0.0,0.27320108,1.0138562
ENSG00000197728,2.3612523,1.1071348,2.3680632,2.496554,2.0269284,1.7770702,2.4498599,2.603242,3.0088947,2.6438863,2.6649046,2.4866736
ENSG00000170515,0.7423247,0.0,1.0621158,0.9232048,1.055192,0.0,0.9177218,0.79685426,0.714826,0.0,0.80987746,0.8365761
ENSG00000229117,4.2015295,2.8874412,4.2997174,4.4188733,4.0568,3.4080272,4.5021396,4.4709854,4.903617,5.0492396,4.8034835,4.205891
ENSG00000139641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049819,0.0,0.0,0.0,0.0
ENSG00000196465,0.9766038,0.0,0.6815705,1.0517646,0.620564,0.0,0.8257534,1.0946841,1.2479713,1.4425588,0.7675903,1.0688169
ENSG00000092841,3.333145,3.2955017,4.067257,3.8897934,3.9156919,2.9154508,2.884033,3.2544625,3.5797186,2.8393383,2.525194,3.6027973
ENSG00000139579,0.0,0.0,0.0,0.0,0.0,0.0,0.50260085,0.54201156,0.0,0.0,0.0,0.0
ENSG00000257727,1.4811441,2.0377994,1.4529531,1.6760197,1.5210179,1.9250344,1.3437192,1.6802013,1.7352729,1.0952034,1.198137,1.591436
ENSG00000110955,1.3008868,1.7015666,1.4676188,1.454536,1.6030549,1.5541096,1.2154919,1.2426231,1.425459,1.6461992,1.3319336,1.4080596
ENSG00000110958,1.2369163,0.0,1.6881087,1.5817715,1.7982672,1.2315923,1.6876293,1.523927,1.714112,1.669859,1.651579,1.4475677
ENSG00000196531,2.273149,1.7266717,2.534637,2.5369565,2.6252725,2.176287,3.022774,2.9142551,3.292714,3.6694376,3.3896692,2.5737047
ENSG00000182199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216931,0.0
ENSG00000175197,0.0,0.0,0.0,0.0,0.7661558,0.0,0.5766967,0.0,0.0,1.5681831,2.742375,0.0
ENSG00000175203,0.8737131,0.0,1.2376813,1.03524,1.3040153,0.0,1.0689628,0.91734034,1.0420351,1.0967584,1.0386273,1.0020144
ENSG00000135506,0.97409374,1.652029,0.7595654,0.8083752,0.79902613,1.5279418,0.6511784,0.667678,0.0,0.60209966,0.9772184,0.75645256
ENSG00000255737,0.0,0.0,0.62782997,0.0,0.0,0.0,0.6464116,0.4937129,0.0,0.0,0.0,0.0
ENSG00000135446,0.0,0.0,0.8464812,0.69410414,0.9597135,0.0,0.75692236,0.54214615,0.0,0.0,0.62596893,0.6836461
ENSG00000175215,0.0,0.0,0.0,0.0,0.0,0.0,0.6245164,0.46471596,0.0,0.0,0.0,0.0
ENSG00000257698,0.0,0.0,0.0,0.0,0.0,0.0,0.5473039,0.47887844,0.0,0.0,1.4876444,0.4042514
ENSG00000118600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4598497,0.0,0.0,0.42605332,0.0
ENSG00000139233,0.0,0.0,0.71368575,0.48430875,0.746705,0.0,0.60252434,0.45044237,0.0,0.0,0.5881719,0.3938
ENSG00000155957,1.0446495,1.6593766,1.1540813,1.1887268,0.8433591,2.005506,0.7217435,1.103073,0.66711724,0.6528937,0.0,1.3600137
ENSG00000127314,0.84305686,0.0,0.9885313,0.74471575,1.1917659,0.0,1.0547191,0.7488839,0.7277065,1.060605,1.1992146,0.84097517
ENSG00000166226,0.38893437,0.0,1.0888771,0.9100493,1.0473678,0.0,0.5982619,0.5352518,0.0,0.0,0.0,0.85190105
ENSG00000127328,0.0,0.0,0.0,0.49452424,0.0,0.0,0.71625954,0.72786254,0.0,0.0,0.0,0.55540293
ENSG00000173451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71638775,0.0
ENSG00000080371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39174145,0.0
ENSG00000187109,1.4430882,1.144047,1.4698031,1.6449945,1.3982295,1.3068576,1.8068628,1.8463557,1.9195659,2.2704437,1.8648332,1.569831
ENSG00000091039,0.0,0.0,0.0,0.0,0.0,0.0,0.5072216,0.550417,0.0,0.0,0.0,0.0
ENSG00000177425,0.0,0.0,0.0,0.0,0.0,0.0,0.47563848,0.0,0.0,0.0,0.63473123,0.0
ENSG00000133773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73954856,0.0
ENSG00000070961,0.859954,1.3963742,1.262455,1.1245586,0.9220121,0.46271533,0.5395667,0.696689,0.0,0.0,0.0,0.8818684
ENSG00000133639,1.1944165,1.6494988,1.5093951,1.7087394,1.6909,1.5460838,1.3836459,1.36597,0.8386289,2.1040099,2.7063942,1.3255192
ENSG00000173598,0.5817242,0.0,1.0425512,0.86054915,0.7666256,0.0,0.0,0.37402093,0.0,0.0,0.0,0.7653738
ENSG00000177889,0.82789063,0.0,1.2357898,1.0899785,1.3772029,0.0,0.9170911,0.9547874,1.2864482,0.5945508,0.66358477,0.98165023
ENSG00000198015,0.0,0.0,0.75515,0.75153136,0.7440927,0.0,0.753724,0.73977387,0.8000737,0.0,0.0,0.7418283
ENSG00000120833,0.0,0.0,0.0,0.0,0.0,0.0,0.565926,0.5740493,0.0,0.0,0.0,0.0
ENSG00000184752,1.0145359,0.0,1.032863,1.1317897,0.96671563,0.0,0.8816178,1.067135,1.5340554,0.92183244,0.72995764,1.0471417
ENSG00000111142,0.0,0.0,0.71453214,0.6669466,0.72135454,0.0,0.77068615,0.6827208,0.0,0.43071347,0.7202816,0.66654706
ENSG00000139343,0.87042856,0.0,1.2454892,1.2104392,1.0453367,0.0,0.807843,1.0110829,1.1548567,1.0072746,0.47695875,1.221329
ENSG00000075415,1.2931386,1.3909954,1.4869628,1.5396203,1.5099846,1.7177668,1.644723,1.5662796,1.9202538,1.6715009,1.1450844,1.5324192
ENSG00000120805,0.76675344,0.0,0.82993966,0.80147403,1.018158,1.6864192,0.9274399,0.89379084,0.7876064,1.1013409,1.3857485,0.8841091
ENSG00000120860,0.0,0.0,0.0,0.616754,0.0,0.0,0.59449315,0.68436474,0.0,0.0,0.0,0.6202021
ENSG00000166598,1.7348591,2.3147397,1.3076671,1.4133078,1.2748873,2.92132,1.9162347,1.8473799,1.4776852,2.8373327,3.2225296,1.6797336
ENSG00000198431,0.0,0.0,0.0,0.0,0.0,0.0,0.8585925,0.0,0.0,0.0,0.74944156,0.0
ENSG00000235162,1.1810081,0.0,1.2659087,1.7552112,1.1247935,0.66535616,1.4710786,1.768317,1.9372338,2.357251,1.073269,0.0
ENSG00000136026,0.0,0.0,0.43494344,0.0,0.0,0.0,0.49680042,0.0,0.0,0.0,1.0589396,0.0
ENSG00000151135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43721178,0.0,0.0,0.7546245,0.0
ENSG00000198855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2284383,0.0
ENSG00000136003,1.267826,0.0,1.1071742,1.2837178,1.2855179,1.1491318,1.7660499,1.6070428,1.8272946,1.8292096,2.091248,1.4859952
ENSG00000139428,0.0,0.0,0.0,0.6674425,0.0,0.0,0.0,0.57461035,0.0,0.0,0.0,0.0
ENSG00000174437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49079987,0.0
ENSG00000111229,1.4595315,1.7382524,2.1319726,2.0448167,2.0850606,1.6394037,1.6111683,1.6537735,2.2554343,1.5686164,1.4813133,1.9593092
ENSG00000111237,0.8589978,0.0,1.3719212,1.2639883,1.2787614,0.0,0.9915784,1.0298063,1.3245724,0.8523921,0.9441688,1.1944511
ENSG00000186298,0.63419574,0.0,0.7309623,0.6742184,0.6358879,0.0,0.5405696,0.5364759,0.0,0.861719,0.46847123,0.53179306
ENSG00000234608,0.0,0.0,0.0,0.0,0.0,0.0,0.6297673,0.30537656,0.0,0.0,0.70600325,0.0
ENSG00000089248,1.3534621,2.6898644,1.5077659,1.6992108,1.6821469,2.3191373,1.5622675,1.5310748,1.5209358,2.2717507,2.0361068,1.4016352
ENSG00000089009,3.3949459,2.278081,3.3388443,3.4903502,3.1063738,2.8254561,3.6417952,3.7114162,4.052969,4.438798,3.8572798,3.5295088
ENSG00000139410,0.0,0.0,0.5648627,0.5917563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249829,0.0,0.0,0.0,0.0
ENSG00000176871,0.0,0.0,0.63155425,0.5065173,0.0,0.0,0.0,0.61918616,0.0,0.0,0.0,0.58662874
ENSG00000089220,1.8173406,1.6242301,1.8086048,2.0920582,1.6807998,1.9458145,1.9730409,2.3425348,2.4217482,2.9875429,1.7888106,2.107704
ENSG00000135090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55780685,0.0,0.0,0.0,0.0
ENSG00000089157,2.9691856,2.2038612,3.296045,3.3025587,3.1469266,2.577013,3.2426643,3.30547,3.9445004,3.9849656,3.684671,3.010555
ENSG00000111775,1.8569511,2.3011167,2.194021,2.2514973,2.227692,2.116865,1.9508723,2.0246162,2.3546839,1.9490833,2.1012244,2.1342516
ENSG00000170855,0.0,0.0,0.0,0.0,0.0,0.0,0.6779388,0.58378714,0.0,0.0,0.0,0.0
ENSG00000111786,1.2098379,0.0,1.3425272,1.3361208,1.0955187,0.0,1.0412064,1.0332952,0.719134,0.9631906,1.2601285,1.2946972
ENSG00000088986,1.9245508,1.4930606,1.8618596,2.0892923,1.4703904,1.4480467,1.5937574,1.9474838,2.4061668,2.1729975,1.8792505,2.183652
ENSG00000022840,0.0,0.0,0.0,0.35608274,0.31827715,0.0,0.6132625,0.48318964,0.0,0.0,0.81372,0.0
ENSG00000167272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5484934,0.0,0.0,0.0,0.0
ENSG00000110917,0.0,0.0,0.7803366,0.76813,0.7927206,1.3352494,0.9738141,0.9117104,0.0,0.0,0.94815046,1.0383608
ENSG00000089053,0.5570932,0.0,0.5724024,0.647992,0.44270715,1.0471679,0.5979296,0.6715579,0.0,0.7724663,0.64649665,0.68740886
ENSG00000175727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309997,0.0,0.0,0.0,0.0
ENSG00000130779,0.0,0.0,0.0,0.0,0.0,0.0,0.32029858,0.38173854,0.0,0.0,0.0,0.0
ENSG00000111011,0.0,0.0,0.7647001,0.7720383,0.8557653,0.0,0.74952745,0.78875375,0.0,1.451885,1.1283953,0.7463959
ENSG00000139726,0.0,0.0,0.5277065,0.4637298,0.0,0.0,0.0,0.38598827,0.0,0.0,0.0,0.0
ENSG00000182196,1.9136056,1.3620968,1.884374,1.9664373,1.4771035,1.4899787,1.7136286,2.0074193,2.0821128,2.337943,1.6199557,1.9311981
ENSG00000130921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75634915,0.0
ENSG00000139697,0.0,0.0,0.0,0.0,0.0,0.0,0.43536428,0.0,0.0,0.0,0.301542,0.0
ENSG00000086598,1.066235,1.6395068,1.5271491,1.3665471,1.5596384,2.2006483,1.6259315,1.4797336,1.6057045,2.0332816,2.276617,1.4803916
ENSG00000196498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4812304,0.0,0.0,0.0,0.0
ENSG00000150991,2.5971174,2.7757113,2.510339,2.3580363,2.5953126,2.8692472,2.2868514,2.3218067,2.804494,3.2401361,2.4369102,2.4647377
ENSG00000132341,1.3210008,0.0,2.1309104,1.8885303,2.0728943,1.4532275,1.7425593,1.5855954,1.9452109,1.6250124,1.7630285,1.6905872
ENSG00000196199,0.6710051,0.0,0.0,0.68059397,0.618744,0.0,0.9030554,0.75649023,0.0,0.0,1.0685744,0.7367214
ENSG00000150459,1.6411505,1.2714001,1.9578677,1.987768,2.1312377,1.5272603,2.0021038,1.8449752,2.2070246,2.1612594,2.1376045,1.940272
ENSG00000173141,1.1157178,0.0,1.2327472,1.3089377,1.0966429,0.0,1.2769134,1.349959,1.5523356,1.0588294,1.1114831,1.2921467
ENSG00000122026,3.842742,2.646605,3.924547,3.973026,3.732984,3.103703,4.204154,4.2054057,4.7709413,4.8843293,4.428719,4.027079
ENSG00000122034,0.9178484,0.0,1.3636743,1.289501,0.9683229,0.0,1.0082515,1.2171035,1.4188414,1.1656537,0.89896953,1.4361508
ENSG00000122033,0.48967177,0.0,0.77146477,0.83493626,0.72019637,0.0,0.99869996,0.97807395,1.2295427,0.0,0.9884024,1.0032516
ENSG00000186184,0.81236,0.0,0.89464766,0.83395994,0.8336811,0.0,1.1748451,0.9070808,0.0,1.7009724,1.3946406,0.8492742
ENSG00000139515,0.0,0.0,0.0,0.0,0.0,0.0,0.66151947,0.7881657,0.0,0.0,0.0,0.0
