,B cells,CD16+ NK cells,CD16- NK cells,CD4 T cells,Central venous LSECs,Cholangiocytes,Classical monocytes,DC1,DC2,Fibroblasts,Immune mix,Inflammatory macrophages,Interzonal hepatocytes,MAIT cells,Macrophages,Migratory DCs,NK cells,Neutrophils,Non-classical monocytes,Non-inflammatory macrophages,Pericentral hepatocytes,Periportal LSECs,Periportal hepatocytes,Plasma cells,Portal endothelial cells,Stellate cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC
THRAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43601912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70282316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9966521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THSD4,0.0,0.0,0.0,0.0,0.0,1.97203,0.0,0.0,0.0,0.0,0.0,0.0,0.42763895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2408473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMM13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4750119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0679779
TIMM8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP1,0.0,0.0,0.0,0.0,0.0,0.0,1.8852731,0.0,1.4489849,0.0,0.0,1.4745965,0.0,0.0,0.0,0.0,0.0,0.0,2.5124822,2.0094786,0.0,2.2776995,0.0,0.0,2.660694,0.0,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8277128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP3,0.0,0.0,0.0,0.0,1.5762042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9687449,0.0,0.0,2.5189478,0.0,0.0,0.0,0.0
TINAGL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0972807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34945026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKT,0.0,0.0,0.0,0.0,0.0,0.0,1.8207766,0.6513076,1.1306427,0.0,0.0,1.2783399,0.0,0.0,0.0,0.6647914,0.0,0.0,1.7833714,1.2358663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLE1,0.0,0.0,0.0,0.0,0.0,0.81274,0.0,0.0,0.0,0.0,0.0,0.0,0.3992839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38808256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9519321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLN1,0.0,0.0,1.0666637,0.0,0.0,0.0,0.0,0.0,0.7103047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8247508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567033,0.0,0.0,1.4584385,0.0,0.0,0.0,0.0
TM4SF4,0.0,0.0,0.0,0.0,0.0,2.4031389,0.0,0.0,0.0,0.0,0.0,0.0,0.92073107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM7SF3,0.0,0.0,0.0,0.0,0.0,1.3609976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM9SF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38074282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMA7,1.6505108,1.9891268,2.0151632,1.9810015,0.0,0.0,1.8547893,1.9125106,1.9103007,0.0,1.5156541,1.687228,0.0,1.877259,0.0,1.7207284,0.0,2.073081,1.9210092,1.3458493,0.0,1.530751,0.0,1.6904981,1.4544008,0.0,1.9229517,2.1307464,2.056254
TMBIM6,0.0,1.3262835,1.2604951,0.0,0.0,1.4965389,1.2954173,1.0546281,1.1237646,0.0,0.0,1.2555826,1.821633,1.1629171,0.0,1.2280993,1.2723436,0.0,1.2939744,1.8226228,0.99081635,1.5644633,0.0,1.7300332,1.4581854,0.5620156,1.1506653,1.2272879,1.5387971
TMCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032037,0.67163956,0.0,0.0,0.64550376,0.21508044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934146,0.0,0.0,0.0,0.0,1.1581016
TMED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5363908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298892,0.0,0.0,0.0,0.0,0.9986732
TMED9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3586743,0.0,0.0,0.0,0.0,0.9622577
TMEM117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM123,0.0,0.0,0.0,0.0,0.0,0.66752017,0.0,0.0,0.8168434,0.0,0.0,0.7620182,0.7503568,0.0,0.0,0.79621315,0.0,0.0,0.0,1.2539697,0.37758553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6119697,0.5798291,0.0,0.0,0.0,0.0,0.0,0.0,0.73240846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM167A,0.0,0.0,0.0,0.0,0.0,0.0,0.65296805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51840615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2789321,0.0,0.0,0.9691367,0.0,0.0,0.0,0.0,0.96275777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69071865,0.0,0.0,0.0,0.0,0.0
TMEM219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8640217,0.81176525,0.0,0.0,0.86653095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90018886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738087,0.63297105,0.0,0.0,0.0,0.0,0.0,0.0,0.4378215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800648,0.0,0.0,0.0,0.0,0.0
TMEM243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22819853,0.0,0.0,0.0,0.0,0.0
TMEM245,0.0,0.0,0.0,0.0,0.0,0.7495024,0.0,0.0,0.0,0.0,0.0,0.0,0.42879325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM258,0.0,0.0,0.0,0.0,0.0,0.0,1.2182274,1.109803,1.150259,0.0,0.0,1.1140473,0.0,0.0,0.0,1.3179653,0.0,0.0,1.2524059,0.6223476,0.0,0.0,0.0,2.0301003,0.0,0.0,0.0,0.0,1.6210585
TMEM50A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315333,0.49101555,0.0,0.0,0.49189037,0.0,0.0,0.0,0.52427953,0.0,0.0,0.0,0.5903106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455493
TMEM59,0.0,0.92627573,0.0,0.0,0.0,0.0,0.8851659,0.89463615,0.8619822,0.0,0.0,1.1109974,0.0,0.0,0.0,0.0,0.0,0.0,1.1575775,1.5413165,0.0,0.80425256,0.0,1.6843237,0.0,0.0,0.0,0.0,1.2367468
TMEM87A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7784207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB10,3.2930896,3.731297,3.3151019,3.8164907,0.0,0.0,4.188211,4.295816,4.3154173,0.0,3.3144631,4.14655,0.0,3.0979652,0.0,4.9364257,2.1336865,0.0,4.1557674,4.0057144,0.0,3.356258,0.0,2.746893,3.3024082,0.0,3.6875155,3.4758677,3.4598236
TMSB4X,4.1082544,4.635384,4.8855953,4.5144734,0.0,0.63150406,4.7670093,5.400735,4.794153,0.0,4.02437,4.6861887,0.0,4.666788,0.0,5.2008657,3.4917488,3.7096777,4.810359,4.769702,0.0,3.7776217,0.0,3.4183598,3.5272586,0.0,4.579129,4.92188,4.2278194
TNFAIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2779672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP3,0.0,0.0,0.0,0.0,0.0,0.0,1.039565,0.0,0.0,0.0,0.0,0.0,0.0,1.3279117,0.0,0.8389305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6472651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2231692,0.0,0.0,0.0,0.0,0.0
TNFRSF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.75065196,0.0,0.50981486,0.0,0.0,0.70723915,0.0,0.0,0.0,0.0,0.0,0.0,1.3253696,0.68099785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF13B,0.0,0.0,0.0,0.0,0.0,0.0,1.2386584,0.0,0.7811552,0.0,0.0,0.7642796,0.0,0.0,0.0,1.0497907,0.0,0.0,1.2649488,0.6811422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7242416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC6A,0.0,0.0,0.0,0.0,0.0,1.4527051,0.0,0.0,0.0,1.7332025,0.0,0.0,1.2412976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9887185,0.0,0.0,0.0,0.0,1.5967594,0.0,0.0,0.0
TNRC6B,0.0,0.0,0.0,0.0,0.0,1.4898335,0.0,0.0,0.0,1.7295684,0.0,0.0,1.0750515,0.0,0.7308581,0.0,1.7361902,0.0,0.0,0.0,1.5399835,0.0,0.0,0.0,0.0,1.4591986,0.0,0.0,1.0031352
TNS1,0.0,0.0,0.0,0.0,0.0,0.6382138,0.0,0.0,0.0,1.4924278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87337315,0.0,0.0,0.0,0.0,1.2942626,0.0,0.0,0.0
TNS3,0.0,0.0,0.0,0.0,0.0,1.0179114,0.0,0.0,0.0,1.9721637,0.0,0.0,0.7716185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3906074,0.0,0.0,0.0,0.0,1.4062722,0.0,0.0,0.0
TOM1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76028574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790218,0.7416447,0.0,0.0,0.77024525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72959447,0.0,0.0,0.0,0.0,0.87301445
TOMM22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429702,0.5964134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,2.1369839,1.8544104,1.8229129,2.419537,0.0,0.0,1.8221301,1.8507214,1.7821714,0.0,1.5189893,1.773304,0.0,2.050332,0.0,1.3390167,0.0,0.0,1.7397854,1.5413889,0.0,1.6527255,0.0,1.5915215,1.378635,0.0,2.00871,2.1412804,1.9275793
TOP1,0.0,0.0,0.0,0.0,0.0,0.513318,0.0,0.0,0.55493855,0.0,0.0,0.0,0.13587338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4060704,0.0,0.0,0.0,0.0,0.0
TOR1AIP2,0.0,0.0,0.0,0.0,0.0,0.8801384,0.0,0.0,0.0,0.0,0.0,0.0,0.7853287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0384438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53INP1,0.0,0.0,0.0,0.0,0.0,0.8144883,0.0,0.0,0.0,0.0,0.0,0.0,0.50939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPD52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738038,0.0,0.0,0.0,0.0,0.0
TPI1,0.0,0.9853306,1.2221124,0.0,0.0,0.0,1.5697688,1.552468,1.6510072,0.0,0.0,1.4838004,0.0,0.0,0.0,1.7280437,0.0,0.0,1.722781,1.0954225,0.0,0.0,0.0,0.8889451,0.0,0.0,0.0,0.0,0.0
TPM1,0.0,0.0,0.0,0.0,0.0,0.72568625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,0.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4190817
TPM3,0.0,1.4526423,1.2203416,0.0,0.0,0.0,1.4111174,1.5865455,1.5372186,0.0,0.0,1.2013193,0.0,1.1421701,0.0,1.3127176,0.0,0.0,1.633282,1.3044946,0.0,0.8419998,0.0,0.0,0.0,0.0,1.3228385,1.0775323,1.2139816
TPM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9602629,0.823601,0.0,0.0,0.0,0.0,0.0,0.0,0.71146613,0.0,0.0,0.0,0.0,0.0,1.2262658,0.0,0.669384,0.75615543,0.0,0.0,0.0,0.0
TPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970196,0.7158991,0.0,0.0,0.81342137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7220162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6169738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71477777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPT1,3.8429322,3.830355,4.12163,4.4459395,0.9338955,1.2963812,3.8940172,3.418475,3.8525634,0.0,3.0904222,3.9139433,1.3392313,4.457689,0.0,3.481368,3.3631756,2.8449612,3.5841064,3.8149536,0.69124013,3.692029,0.83551204,3.6568074,3.6413693,0.0,4.0752344,3.727828,3.9877892
TRA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0692328,0.0,0.0,0.100786455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68272513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52871263,0.6347573,0.0,0.0,0.591707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8194969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRABD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91509247
TRABD2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP3,0.0,1.1169426,1.0950253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6615327,0.50981486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3158098,0.0,0.0,0.0,0.0,1.2040895
TRAPPC1,0.0,0.9726739,1.1195769,0.0,0.0,0.0,0.9724182,1.1680064,1.0535371,0.0,0.0,0.8191421,0.0,0.0,0.0,0.8421184,0.0,0.0,1.0964172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1924539
TRAPPC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56054413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7620791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69983906,0.5464997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61856484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3803242,0.0,0.0,0.0,0.0,1.165038,0.0,0.0,0.0
TRIP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59828734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055958,0.0,0.0,0.0,0.0,0.54623765,0.0,0.0,0.0
TRMT112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3550459,0.82903326,0.0,0.0,0.8231708,0.0,0.0,0.0,0.7882706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2451639,0.0,0.0,0.0,0.0,1.1371105
TRPM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92227757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99970853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D3,2.1483448,2.2823536,2.2022777,2.5415876,0.0,0.0,1.4365492,1.5339303,1.7307155,0.0,0.0,1.6185126,0.0,2.5783458,0.0,1.7346667,1.8115491,3.4205358,1.9355253,1.3774352,0.0,1.0948929,0.0,1.9773064,0.0,0.0,2.5919354,2.4298632,1.4372827
TSHZ2,0.0,0.0,0.0,0.0,0.0,1.2077727,0.0,0.0,0.0,1.7059356,0.0,0.0,1.6949813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9771186,0.0,0.0,0.0,1.5672873,1.3792114,0.0,0.0,0.0
TSPAN13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1773239
TSPAN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97750807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPO,0.0,0.0,0.0,0.0,0.0,0.0,2.217424,0.9620578,1.2707281,0.0,0.0,1.2495801,0.0,0.0,0.0,0.0,0.0,0.0,1.9796557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSTD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51819956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC17,0.0,0.0,0.0,0.0,0.0,0.9788544,0.0,0.0,0.0,0.8664938,0.0,0.0,0.72834015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1603426,0.0,0.0,0.0,0.0,1.0682285,0.0,0.0,0.0
TTC28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7170892,0.0,0.0,0.5289394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295321,0.0,0.0,0.0,0.0,1.3733636,0.0,0.0,0.0
