,B cells,C-TAL,CCD-IC-A,CNT,Classical monocytes,DC,DC2,DCT,DTL,EC-AEA,EC-AVR,EC-DVR,EC-GC,EC-LYM,EC-PTC,FIB/aFIB,IC-A,IC-B,IMCD,M-FIB,M-TAL,Myeloid,NK cells,Non-classical monocytes,PC,PEC,PT,PT-S1/2,PT-S3,Podocytes,T cells,T/NK,VSMC,VSMC/P,aPT,aTAL,dATL,dC-IC-A,dM-FIB,dPT,dVSMC
ADGRL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.209526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0347593,1.8647078,1.8599987,1.2181574,0.0,1.3608205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47030032,0.0,0.0,0.0
ADI1,0.0,0.0,1.0652599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2966888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2975161,0.0,0.0,0.0
ADIRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2969122,0.0,0.0,0.0,0.0,0.0,0.3072945,1.8998735,0.0,0.0,0.0,0.0,0.0,0.0,4.5766926
ADK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0727633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503407,0.0,1.9538159,0.0,0.0,0.0,0.0,0.0,0.0,0.8755802,0.0,0.0,0.0,0.7706189,0.0,0.0,0.0,0.0,0.0,1.1760824,1.5538671,0.0,0.0,0.0,0.0
ADNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326785,0.0,0.6493664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRA1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5433788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89742476,1.2145228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787507,0.0
AFDN,0.0,0.0,0.0,0.38888466,0.0,0.0,0.0,0.86069983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3612517,0.39845672,1.621167,0.0,0.0,0.0,0.0,0.0,0.58346814,2.033989,0.0,0.0,1.0155675,0.0,0.0,0.0,0.0,0.0,0.7414427,1.1066091,0.96773905,0.0,0.0,1.2699926,0.0
AFF1,0.0,0.0,0.0,1.1461804,0.0,0.0,0.0,1.0741574,1.3003507,0.0,2.1538622,1.6666895,1.2623086,0.0,1.2574704,1.7704157,1.4252487,0.0,2.7766035,1.3231924,0.0,1.9889226,0.0,0.0,1.4574265,1.8587406,0.0,1.5003164,1.5048659,0.0,0.0,0.0,1.846141,0.0,0.75701123,1.3169839,1.263612,0.0,0.0,1.7798285,0.0
AFF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6520431,0.0,0.0,0.0,1.8412602,0.0,1.254849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7378216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1339555,0.0,1.0948929,0.6594223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44697282,0.68451047,0.0,0.0,0.0,0.0
AFMID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1593764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518186,0.0
AGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8144054,1.0074754,0.0,0.0,0.0,0.0,0.0,0.0,1.791343,1.3507739,0.0,1.5949566,1.842876,0.0,0.0,0.0,0.0,0.0,1.7442522,0.0,2.0174205,2.1327114,0.0,0.0,0.0,0.0,0.0,0.0,1.2536566,0.95733696,0.0,0.0,2.1509495,0.0
AGBL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79441714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7728146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGFG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344024,0.0,0.6574612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83168447,0.0,0.82847464,1.0603927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93319356,0.0
AGXT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0450408,1.9174857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6243229,0.0
AHCYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHCYL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3235972,0.0,0.7233591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042851,0.0
AHI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049655,0.0,1.4097708,1.1921343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099881,0.0,0.0,0.0,0.0,0.0,0.7272898,0.99361086,0.0,0.0,0.0,0.0
AHNAK,0.0,0.0,0.60703695,0.0,0.6755413,0.0,0.0,0.0,1.0078065,1.3021995,0.0,0.0,0.0,1.2581615,1.127492,0.0,0.0,0.0,0.7248377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9151151,0.0,0.0,0.0,0.0,0.67098355,0.89889085,0.99992037,0.54877436,0.0,0.0,0.8707476
AIF1L,0.0,0.0,0.0,1.1412991,0.0,0.0,0.0,0.0,1.5718061,1.2720202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80768013,0.0,0.0,0.0,0.0,0.0,1.4312565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5846272,0.49058747,0.0,0.0,0.0
AIG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4751172,0.0,0.0,0.0,0.0,0.0,0.64236015,0.0,0.51669645,0.0,0.0,1.5219219,0.0
AK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80416733,0.0,0.0,0.0
AK3,0.0,0.9839126,0.0,0.44846103,0.0,0.0,0.0,1.284353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70990866,0.0,0.46373734,0.0,1.1670151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5602698,1.0850649,1.7163401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.737177,0.0
AKAP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0622213,0.0,0.0,0.40003967,1.8347952,0.0,0.0,0.0,0.0,0.0,1.5474274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987281,0.0,0.0,0.0,0.0,0.0,0.0
AKAP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.274057,1.2613103,1.4369164,0.0,0.0,0.0,2.2916782,1.441128,0.0,1.6710577,1.7458776,0.0,2.7902253,0.0,0.59935874,0.0,1.8227339,0.0,1.803946,1.609184,0.94839364,0.0,2.4079556,1.5140047,0.58421797,0.71555215,1.4294722,1.1766255,0.0,0.0,1.8838525,0.0
AKAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5626593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP9,0.0,1.1530702,0.41021317,0.83569705,0.0,0.0,0.0,1.2114917,1.0402744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61211,0.835882,1.2995739,1.0795168,1.4385073,0.0,0.0,0.0,1.0570728,1.2093844,0.0,1.1644311,1.3075879,1.2050173,0.0,0.0,0.8550559,0.0,0.8384166,1.2880493,1.2767067,0.0,0.0,0.91856176,0.0
AKR1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0045304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2643105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.232143,0.0,2.4047415,0.0,0.0
AKR1C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8707073,0.0,0.0,0.0,0.0
AKT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60590875,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6887254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A1,0.0,0.0,1.21679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236116,0.0,0.0,0.0
ALDH1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6772451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90428126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014819,1.4370399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2174034,0.0
ALDH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6696569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192515,1.6472869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9233258,0.0
ALKBH7,0.0,0.0,0.8826237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19467,0.0,0.0,0.0
ALOX5AP,0.0,0.0,0.0,0.0,0.0,1.4474242,1.0289898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0269184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALS2CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2726922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0280089,0.0,0.0,0.0,0.0,0.0,0.89489275,0.0,1.3574525,1.0063725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637046,0.0,0.0,0.0,0.0
AMFR,0.0,0.0,0.72727466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90938675,0.0,0.56841266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890424,0.7839788,0.0,0.0,0.0
ANAPC11,0.0,0.0,0.8134384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0925493,0.0,0.0,0.0
ANAPC13,0.0,0.0,0.34173697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802222,0.0,0.0,0.0
ANAPC16,1.4404721,0.0,1.2310948,0.8068547,0.0,0.0,0.0,0.0,0.7863948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74204737,0.7064579,0.0,0.6484071,0.0,0.0,0.79044807,0.0,0.0,0.0,0.0,0.0,0.0,1.1699181,0.0,0.0,0.0,0.0,0.7423658,1.0680405,1.4002445,0.0,0.0,1.481651
ANGPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3807142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6682588,0.0,0.0,0.0,0.0,0.0,0.0,1.1943758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0497432,0.0,0.0,1.1092579,0.0
ANK3,0.0,1.4342318,0.0,1.3032733,0.0,0.0,0.0,2.2229974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9246635,0.44531277,3.5012681,0.0,1.5316528,0.0,0.0,0.0,1.8412378,2.5893388,0.0,2.6738229,2.5596857,0.0,0.0,1.1381731,0.0,0.0,1.8076429,1.9926475,0.6840968,0.0,0.0,2.8773184,0.0
ANKIB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760469,0.0,0.9368112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2604985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77002656,0.0
ANKRD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207842,0.0,0.7619573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240319,0.0,0.0,0.0,0.0,0.0
ANKRD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921985,0.0,0.0,1.4905816,0.0,0.0,0.0,0.0,1.5313686,1.299283,0.0,1.2567055,1.2297659,0.0,1.6935083,0.0,0.0,0.0,1.2516036,0.0,0.0,1.4989667,0.9746223,0.0,2.0871801,1.1058253,0.0,0.0,0.93596274,0.8487098,0.0,0.0,1.1253783,0.0
ANKRD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934646,0.0,0.0,1.082864,0.0,0.0,0.0,0.0,0.0,1.4718485,0.0,1.4758102,0.8539823,0.0,0.0,0.0,0.0,0.0,1.3807147,0.0,1.2088481,1.0542021,1.3676144,0.0,1.6388762,0.0,0.0,0.5869898,1.0590785,0.896479,0.0,0.0,1.0684481,0.0
ANKRD13A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78548014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD17,0.0,0.0,0.0,0.41943777,0.0,0.0,0.0,1.2773439,0.0,0.0,1.249558,0.0,0.0,0.0,0.0,1.2244818,1.8195845,0.0,1.4473971,1.4162381,0.7622011,0.0,0.0,0.0,0.0,1.353548,0.0,0.0,1.2969736,1.1591533,0.0,0.0,1.2012395,0.0,0.0,1.0670395,1.148383,0.0,0.0,1.1966668,0.0
ANKRD26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4163562,0.0,0.0,0.0,0.0,1.1267155,0.0,0.95076156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39768606,0.0,0.0,0.0,0.0,0.0
ANKRD33B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5100423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2108295,0.0,0.63490313,0.0,0.0,1.7413154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6657666,0.0,2.8499343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61172837,0.0,0.0,0.0
ANKS1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3049362,0.0,1.2435541,0.0,0.0,0.0,1.4456584,0.0,0.89889085,0.0,0.0,1.8299685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKS1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7920307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704363,0.0,0.0,0.0,0.0
ANO6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3293402,0.0,0.0,0.0,0.0,0.0,0.8783253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANP32A,0.0,0.0,0.6567142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834183,0.0,0.0,0.0
ANP32B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5286047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4045303,0.0
ANTKMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60494506,0.0,0.0,0.0
