,Age-associated B cells,CD16+ NK cells,CD16- NK cells,CD24 neutrophils,CMP,CRTAM+ gamma-delta T cells,Classical monocytes,Cycling T&NK,DC precursor,DC1,DC2,ELP,ETP,Early MK,Early erythroid,Erythrocytes,Follicular helper T cells,GMP,HSC/MPP,Late erythroid,MAIT cells,MEMP,Mast cells,Megakaryocyte precursor,Megakaryocytes/platelets,Memory B cells,Mid erythroid,NAMPT neutrophils,Naive B cells,Neutrophil-myeloid progenitor,Neutrophils,Non-classical monocytes,Plasma cells,Plasmablasts,Pro-B cells,Promyelocytes,Regulatory T cells,Small pre-B cells,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC,pDC precursor
MICAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36905304,0.44052717,0.0,0.0,0.0,0.3143327,0.0,0.0,0.0,0.11009545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICAL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22783932,0.0,0.0,0.0,1.0036823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18531522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICOS10,0.0,0.0,0.0,0.0,0.0,0.0,0.8645779,0.97855204,0.0,0.8421878,0.765549,0.0,0.0,0.55810463,0.0,1.0009036,0.29195106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1199571,0.0,0.0,0.0,0.0,1.0403336,0.21060336,0.9889127,0.0,0.0,0.6084217,0.0,0.0,0.71452487,0.69272417,0.0,0.0,0.6652627,0.0
MICU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41521382,0.15469545,0.2155399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICU2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39712027,0.36000827,0.49518842,0.0,0.0,0.0,0.0,0.0,0.25119734,0.0,0.0,0.0,0.0,0.35623235,0.0,0.0,0.0,0.0,0.0,0.0,0.15978293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MID1IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23534362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18029106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIDN,0.0,1.0184762,0.8609339,1.2747066,0.44852158,0.0,1.0584636,0.76592517,0.52029526,0.6838616,0.6655381,0.34759653,0.0,0.13893715,0.0,0.0,0.0,0.5109056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4147031,0.0,0.32808983,0.0,0.65813404,0.0,0.0,0.0,0.438779,0.0,0.972504,0.0,0.0,0.0,0.0,0.0,0.47743878,0.0
MIEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17902136,0.0,0.04519174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7105663,0.35172313,0.18484613,0.39150316,0.0,0.0,0.44863445,0.35407567,0.43519473,0.0,0.0,0.0,0.0,0.0,0.377812,0.0,0.0,0.0,0.0,0.413098,0.0,0.0,0.0,0.0,0.5981399,0.0,0.22572826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28485602,0.0
MIER1,0.0,0.0,0.0,0.95325255,0.68236244,0.0,0.0,0.638952,0.53218365,0.0,0.42818734,0.5761094,0.65813404,0.48181388,0.54433286,0.42839122,0.0,0.60132694,0.57647717,0.0,0.0,0.5707216,0.5735037,0.61578006,0.0,0.0,0.4590081,0.8812964,0.0,0.5772803,0.0,0.0,0.0,0.21304885,0.0,0.62591344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5403843
MIF,1.437956,1.7129786,1.9398918,0.0,0.6994189,1.7982471,1.1803626,1.9910932,0.6936729,1.9866258,1.4760597,0.0,0.0,1.4610828,0.84528387,1.5699592,1.6996684,0.6892699,0.21297649,0.0,1.6885551,1.0149301,0.56325054,0.49024194,0.0,1.581654,1.1836028,0.0,1.3322078,0.81818557,0.0,1.3271649,1.0729026,2.7595427,0.0,1.0106461,1.720474,1.0976659,1.7392373,1.8612897,1.8900282,1.6121635,1.7221673,1.5496893,0.0
MIF4GD,0.0,0.0,0.0,0.0,0.3812875,0.0,0.0,0.3466826,0.35939687,0.49875098,0.42475292,0.0,0.0,0.3781273,0.13998468,0.0,0.0,0.5375718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29730394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6643749,0.0
MINPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40257168,0.404866,1.0623608,0.0,0.0,0.0,0.5792753,0.0,0.46212304,0.0,0.0,0.0,0.0,0.9443294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229989,0.0,0.0,0.0,0.0,0.49231732,0.0,0.0,0.0,0.3480932,0.5034041,0.4883857,0.86295956,0.0,0.18921278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38885283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642997,0.0,0.0,1.4178363,0.0,0.0,0.0,0.0,0.0,0.60735977,0.7394064
ENSG00000270069,0.0,0.0,0.0,0.0,0.29701555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR223HG,0.0,0.0,0.0,1.1134975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4435-2HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37521976,0.0,0.0,0.0,0.34073168,0.73949176,0.8181431,0.0,0.0,0.0,0.0,0.0,0.57321477,0.5714158,0.0,1.4612298,0.0,0.51065457,0.0,0.0,0.0,0.0,0.0,0.0,0.33617535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIS18A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30957305,0.2429559,0.26086253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30029988,0.0,0.0,0.0,0.0,0.0,0.0,0.118237555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIS18BP1,0.0,0.0,0.0,0.0,1.0435597,0.0,0.5966327,1.0806088,1.3259677,0.8435441,0.87738067,0.9388095,0.60199845,0.8018596,0.81594884,0.55393887,0.0,1.0785555,0.6951532,0.0,0.0,0.71560514,0.7680699,0.6410922,0.0,0.0,0.63924813,0.0,0.0,1.0705173,0.0,0.82106197,0.0,0.48684168,1.0865592,1.11151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266988,1.0624899
MITD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26855087,0.0,0.41667274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108817324,0.0,0.0,0.0,0.0,0.0,0.0,0.16632998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKI67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9738159,1.1098084,0.0,0.0,0.0,0.0,0.7633654,0.2033734,0.26232225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78258675,0.0,0.0,0.0,0.0,0.0,0.0,1.0840495,0.0,0.5053552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873293
MKKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10704394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14811385,0.0,0.37278527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09546536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKNK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666086,0.40020192,0.5724241,0.0,0.0,0.0,0.0,0.54955125,0.0,0.0,0.0,0.8087144,0.0,0.0,0.0,0.0,0.0,0.0,0.31225586,0.0,0.0,0.0,0.0,0.0,0.0,0.31312144,0.0,0.0,0.0,1.6492345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKRN1,0.0,0.0,0.0,0.67723584,0.20378411,0.0,0.0,0.0,0.43883908,0.37093928,0.50662124,0.0,0.0,0.49548307,0.40929306,0.34711143,0.0,0.29741976,0.0,2.010108,0.0,0.43292874,0.0,0.44809222,1.3631966,0.0,0.278979,0.0,0.0,0.0,0.0,0.5253421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722427,0.1845007,0.0,0.0,0.0,0.0,0.0,0.0,0.08417195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLEC,0.0,0.0,0.0,0.0,0.72021437,0.0,0.0,0.5418068,0.70674795,0.40020192,0.53197825,0.59842384,0.0,1.1688218,0.47629064,0.5326966,0.0,0.79802525,0.0,0.0,0.0,0.5920353,0.4969797,0.5536182,0.0,0.0,0.39005405,0.0,0.0,0.7733897,0.0,0.0,0.5593374,1.1299396,0.0,0.69721377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7139925,0.596642
MLF2,0.0,0.0,0.0,0.6081121,0.47807896,0.0,0.0,0.6373198,0.69723666,0.59222984,0.66448283,0.6438455,0.47314486,0.55227256,0.57401115,0.44146854,0.0,0.46849358,0.6311642,0.0,0.0,0.5989766,0.0,0.59967345,0.0,0.0,0.513865,0.0,0.0,0.36894622,0.0,0.0,0.10522513,0.4297319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90364826,0.70712537
MLH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27123803,0.0,0.22632396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20483826,0.0,0.0,0.0,0.0,0.0,0.0,0.21028775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08663532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336177,0.2989695,0.4016416,0.0,0.0,0.0,0.0,0.0,0.3085636,0.0,0.0,0.0,0.0,0.21051133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13839182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38201714,0.57305336,0.36886236,0.0,0.0,0.65451777,0.0,0.0,0.6077501,0.0,0.6998642,0.0,0.0,0.3885088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLST8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28310588,0.22034913,0.18430497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23759457,0.0,0.0,0.0,0.0,0.0,0.0,0.16899817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25461173,0.27226898,0.3259039,0.0,0.0,0.2878095,0.0,0.23285902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23023944,0.0,0.0,0.0,0.0,0.49733293,0.0,0.3294098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35599083,0.22567712,0.26517326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16763821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMADHC,0.0,0.0,0.0,0.0,0.4044096,0.0,0.0,0.0,0.34982067,0.37913528,0.44683003,0.4304545,0.0,0.60909224,0.7177143,0.78333044,0.0,0.40533185,0.48347336,0.0,0.0,0.65487355,0.0,0.58481556,0.0,0.0,0.86705303,0.0,0.0,0.0,0.0,0.0,0.100868516,0.5785792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46137428,0.4531523
MMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6691904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.115205,0.0,0.0,0.0,0.0,0.0,0.0,1.3184105,0.0,0.0,1.4587581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP25,0.0,0.0,0.0,0.8067173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7274728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP8,0.0,0.0,0.0,3.8816862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP9,0.0,0.0,0.0,4.122538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.254099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1281945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMS22L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23519617,0.25949088,0.07503679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14121372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254914,0.0,0.20918268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21807986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNDA,0.0,0.0,0.0,3.5813656,0.0,0.0,2.4666438,0.0,0.8135108,0.3977822,1.2755431,0.0,0.0,0.0,0.0,0.0,0.0,0.9322347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605884,0.0,0.65780354,0.0,1.1559091,0.0,0.0,0.0,1.7125332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOB1A,1.1102121,0.0,0.0,1.1493376,0.60075927,0.0,1.0618137,0.7935873,0.886758,0.81171227,0.9796329,0.6757009,0.7023389,0.7109451,0.55835974,0.41032815,0.0,0.6232287,0.53496516,0.0,0.0,0.6127918,0.52687156,0.6036464,1.3537487,0.8722034,0.3952852,1.196224,0.0,0.565688,0.0,1.1148728,0.0,0.42287502,0.7752327,0.62114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857054,0.8112776
MOB1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34115312,0.22123016,0.41032815,0.0,0.0,0.0,1.5179312,0.0,0.27240703,0.0,0.0,0.0,0.0,0.21055447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOB3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69727254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590901,0.0,0.0,0.0,0.0,0.36244124,0.29296985,0.20590489,0.0,0.0,0.0,0.0,0.0,0.23384047,0.0,0.0,0.0,0.0,0.2323235,0.0,0.0,0.0,0.0,0.0,0.0,0.1146783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17996371,0.0,0.22388536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MON1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11077137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MON2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20034611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16515067,0.27899602,0.42839122,0.0,0.0,0.0,0.0,0.0,0.13328126,0.0,0.0,0.0,0.0,0.29818636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L1,1.2153978,1.1218057,1.1256654,0.94136465,1.0991931,1.270267,1.1110997,1.2419928,1.2851734,0.8968226,1.1235538,1.2054642,1.232255,1.3007451,1.2532989,1.0340651,1.100752,1.0734388,1.1581391,0.0,1.1206908,1.2424262,1.0679779,1.2638245,1.6372061,1.034102,1.1754737,0.8663312,0.0,1.0769254,0.0,1.1692544,0.3118172,1.0373253,1.2789944,1.1533525,1.1104887,1.2396014,1.0470078,1.0154347,1.0895295,1.1762375,1.168541,1.1815971,1.2019095
MORF4L2,0.0,0.0,0.0,0.0,0.5410806,0.0,0.0,0.0,0.44366318,0.0,0.0,0.37771508,0.0,0.6484405,0.61774707,0.5767279,0.0,0.46512085,0.38039792,0.0,0.0,0.56726587,0.1042723,0.5620156,0.0,0.0,0.57646036,0.0,0.0,0.3730966,0.0,0.0,0.17223166,0.48633862,0.0,0.27597868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930049,0.40823913
MORN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16516903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18789257,0.0,0.0,0.0,1.0395058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15264158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18704994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPC1,0.0,0.0,0.0,0.0,0.37878656,0.0,0.0,0.0,0.46964788,0.0,0.38319385,0.303765,0.0,0.39993438,0.3840281,0.26096588,0.0,0.41884857,0.0,0.0,0.0,0.2609827,0.0,0.0,0.0,0.0,0.3826583,0.0,0.0,0.0,0.0,0.0,0.16549125,0.4720016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618894
MPC2,0.0,0.0,0.0,0.0,0.7318934,0.0,0.0,0.78515565,0.80306137,0.65338784,0.6256453,0.9986865,0.8498967,0.9707109,1.8080548,1.3534412,0.0,0.60462457,0.68998724,0.0,0.0,1.3825672,0.336358,0.8375885,0.0,0.0,1.5975456,0.0,0.0,0.5329559,0.0,0.0,0.0,0.5733938,0.8837054,0.13584448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471436,1.0585098
MPDU1,0.0,0.0,0.0,0.0,0.26816404,0.0,0.0,0.0,0.3488454,0.0,0.0,0.0,0.0,0.44145447,0.4251012,0.4345161,0.0,0.0,0.0,0.0,0.0,0.24034174,0.0,0.0,0.0,0.0,0.4151593,0.0,0.0,0.0,0.0,0.0,0.0,0.309169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
