,Age-associated B cells,CD16+ NK cells,CD16- NK cells,CD24 neutrophils,CMP,CRTAM+ gamma-delta T cells,Classical monocytes,Cycling T&NK,DC precursor,DC1,DC2,ELP,ETP,Early MK,Early erythroid,Erythrocytes,Follicular helper T cells,GMP,HSC/MPP,Late erythroid,MAIT cells,MEMP,Mast cells,Megakaryocyte precursor,Megakaryocytes/platelets,Memory B cells,Mid erythroid,NAMPT neutrophils,Naive B cells,Neutrophil-myeloid progenitor,Neutrophils,Non-classical monocytes,Plasma cells,Plasmablasts,Pro-B cells,Promyelocytes,Regulatory T cells,Small pre-B cells,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC,pDC precursor
ACP1,0.0,0.0,0.0,0.0,0.5519057322632183,0.0,0.0,0.622905052521012,0.5367182493209839,0.508981470357288,0.5142110531980341,0.5754607265645807,0.5333704365925356,0.6396205479448492,0.5799060436812314,0.5893494378436696,0.0,0.5323533781550147,0.5570633736523715,0.6366306719454852,0.0,0.5969338498332284,0.0,0.588597992604429,0.0,0.0,0.5966698771173303,0.0,0.0,0.5122774473645471,0.0,0.0,0.5,0.5931871343742717,0.5764772404323925,0.5054583644325082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5179037438197569,0.5877080546184019
ACRBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL1,0.0,0.0,0.0,0.9559555947780609,0.0,0.0,0.9413735568523407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746696258133108,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936220491474325,0.0,0.0,0.0,0.9154101312160492,0.0,0.9206077266823162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838788035241041,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809565544128418,0.0,0.0,0.0,0.9545454545454546,0.0,0.9657229686325247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566886574029922,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890171086246317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.9273116696964611,0.9345572130246595,0.0,0.0,0.0,0.0,0.0,0.904728348959576,0.0,0.0,0.0,0.0,0.9333713298494165,0.0,0.0,0.0,0.0,0.0,0.0,0.889500305056572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,0.09456099163402211,0.10101720555262132,0.1157064437866211,0.29524690725586633,0.026386512951417404,0.09132708744569258,0.21398832852190192,0.2284474318677729,0.16631439599123868,0.28475096144459466,0.21115648746490479,0.046478156339038505,0.03771466423164715,0.16334562680938028,0.03308915956453844,0.030461464415897022,0.06935757805000652,0.04070845381780104,0.01948142187161879,0.0,0.07125284725969488,0.03614523058587855,0.0239900987256657,0.023755578832192856,0.41543680971319025,0.056644701144912026,0.039615295150063255,0.22756228257309308,0.04636095870624889,0.04253634810447693,0.07697313482111151,0.22446317970752716,0.0054448924281380396,0.03760855983604084,0.037727786736054855,0.0987016192891381,0.12161081622947346,0.10919018360701474,0.07815097272396088,0.06079518388618122,0.0674837665124373,0.07829939099875363,0.09838652068918402,0.09249859370968559,0.0694602605971423
ACTL6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229184497486461,0.904863029718399,0.9095064225521955,0.0,0.0,0.0,0.0,0.0,0.8933208286762238,0.0,0.0,0.0,0.0,0.9293175271966241,0.0,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN1,0.0,0.0,0.0,0.890171465548602,0.7365677234801379,0.0,0.0,0.0,0.7312578003514897,0.811362318017266,0.0,0.0,0.0,0.8474471772258932,0.7226752909747037,0.7045454545454546,0.0,0.7569199976595965,0.0,0.0,0.0,0.7338081232526086,0.0,0.0,0.9252763566645709,0.0,0.0,0.8837965510108254,0.0,0.7380861274220727,0.0,0.0,0.0,0.0,0.0,0.7836295637217435,0.0,0.0,0.7971552596850828,0.0,0.0,0.0,0.0,0.0,0.0
ACTR10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.0,0.0,0.900069460272789,0.896669561212713,0.9074290001934225,0.0,0.0,0.0,0.0,0.0,0.8905967148867521,0.0,0.0,0.0,0.0,0.8870447223836725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122805283828215,0.0,0.0,0.0,0.0,0.9570023146542636,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150690544735302,0.0,0.0,0.0,0.0,0.0,0.0,0.931489727713845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR2,0.21533402800559998,0.2759684811938893,0.17351437698711047,0.6420073739506982,0.15331662513993002,0.1934893090616573,0.5068745152516798,0.34434186734936456,0.33863918618722394,0.21672251278703863,0.3682492592118003,0.16746174069968137,0.20124791020696814,0.23224524476311423,0.12859448790550232,0.11278660730882124,0.16292718323794278,0.2205966223369945,0.12239719249985435,0.0,0.14868362518874081,0.13671531866897235,0.17280901833014053,0.1398446478626945,0.0,0.16471031308174133,0.10948541218584235,0.6230827190659263,0.0,0.2046482874588533,0.09090909090909091,0.3623345467177304,0.0,0.11391568861224434,0.1807090870358727,0.3614630942994898,0.19857109541242773,0.2047447765415365,0.13055402582341974,0.12604655596342954,0.148796869949861,0.2067252438176762,0.18473682620308615,0.3604562932794744,0.258789215575565
ACTR3,0.318295110355724,0.3077229193665765,0.26705480163747614,0.6377947560765527,0.14430812949484045,0.24913174726746298,0.3890699500387365,0.41771546277132904,0.3145169683478095,0.36308918216011743,0.37416019087488,0.13681267337365585,0.12185269323262302,0.31474395909092645,0.13997254452922128,0.17528707601807333,0.25334758921103046,0.15665445273572748,0.11363636363636363,0.0,0.20325255664912137,0.14726570790464227,0.1770603142001412,0.1278839666735042,0.5219009654088453,0.23046761480244723,0.1510752412405881,0.5594052387909456,0.0,0.17022200606086038,0.0,0.3464020653204484,0.0,0.195084502751177,0.1276855550029061,0.2313812876289541,0.304418607191606,0.0,0.20920148491859436,0.21251484887166458,0.22820988297462463,0.2680434584617615,0.22905454310503873,0.235743140632456,0.1641236191446131
ACTR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809488952159882,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACY3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.9920933896845038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACYP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575354158878326,0.0,0.0,0.0,0.0,0.0,0.9260994493961334,0.9186771959066391,0.9116285402666439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACYP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADA,0.0,0.0,0.0,0.0,0.8704863407395103,0.0,0.0,0.0,0.0,0.0,0.0,0.9225851012901827,0.8852583332495256,0.0,0.0,0.0,0.0,0.8471271178939126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409090909090909,0.9262321916493502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921143873171373,0.9034419317137111
ADA2,0.0,0.0,0.0,0.0,0.0,0.0,0.9417465112426064,0.0,0.0,0.9379481172019785,0.9244537949562073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945820686492053,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM10,0.0,0.0,0.0,0.9028455994345925,0.0,0.0,0.8659442297436974,0.8431438641114668,0.8057877191088416,0.0,0.798835352063179,0.0,0.0,0.8388665982268073,0.0,0.7955521900545467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902183012528853,0.0,0.0,0.0,0.8694378706541929,0.0,0.7954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM28,0.9587091451341455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9243014414202083,0.913965106010437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9398129866881804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858324839310213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977346268567172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAR,0.0,0.0,0.0,0.7817790765653957,0.4768688990311189,0.0,0.5033495385538448,0.6584157889539545,0.48226072706959466,0.4825447201728821,0.48599678548899566,0.5405544448982585,0.0,0.5214904343540018,0.4714740677313371,0.46599514240568335,0.0,0.48014043271541595,0.4695457694205371,0.0,0.0,0.5007332387295637,0.4618797925385562,0.481654710390351,0.0,0.0,0.45454545454545453,0.7408732988617637,0.0,0.468502631241625,0.0,0.5867226367646997,0.0,0.5101590576496992,0.4967029812661084,0.4758490324020386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616520914164457,0.5029212629253214
ADAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.9796058481389825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADD1,0.0,0.0,0.0,0.8237972720102831,0.6679891063408419,0.0,0.0,0.7734909111803229,0.7135687443343076,0.0,0.7055649662559683,0.7710188112475655,0.6983110240914605,0.6898542913523588,0.6879841793667186,0.7580269046805121,0.0,0.6767708997834813,0.0,0.0,0.0,0.6870689798485149,0.0,0.0,0.0,0.0,0.7041998966173693,0.0,0.0,0.0,0.0,0.0,0.0,0.6590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562688765200701,0.7521242228421298
ADD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.9711594121022658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729388139464639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADD3,0.7446117184378884,0.7645707442001863,0.0,0.8574089123444124,0.0,0.0,0.7099734043533151,0.7689303606748581,0.6516196795485236,0.6668484590270303,0.667504757642746,0.6624927656217054,0.0,0.6032071140679446,0.0,0.6365242004394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8383019783280112,0.0,0.0,0.5909090909090909,0.0,0.0,0.6178193119439211,0.0,0.0,0.7457090264016931,0.0,0.0,0.7361250153996728,0.7410476085814562,0.0,0.0,0.6322390355847098,0.6435130048881877
ADGRE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRE5,0.0,0.8091785745187239,0.8470891375433315,0.0,0.0,0.7883649278770793,0.7088668969544497,0.7990126216953451,0.7178750187158585,0.0,0.6942120519551364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7744667313315652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787609777667306,0.0,0.6818181818181818,0.0,0.7145155966281891,0.0,0.0,0.0,0.0,0.7564093592492017,0.7771500782533125,0.7729753404855728,0.6920669634233821,0.0
ADGRG1,0.0,0.9770359573039141,0.0,0.0,0.0,0.0,0.0,0.9671156027100303,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRG3,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792636104605414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH5,0.0,0.0,0.0,0.0,0.6233165670524944,0.0,0.0,0.7106410305608403,0.6386800083247098,0.0,0.6136363636363636,0.6699608835307035,0.0,0.6964242471890016,0.7200556424531069,0.664847506718202,0.0,0.6353611295873468,0.6338929669423536,0.0,0.0,0.6929576816883954,0.0,0.6709556633775885,0.0,0.0,0.659388702024113,0.0,0.0,0.6140537559986115,0.0,0.0,0.0,0.619195591319691,0.6219022355296395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6294555650515989,0.6768796308474108
ADI1,0.0,0.0,0.0,0.0,0.6652847840027376,0.0,0.0,0.0,0.7227445380254225,0.6725248707966371,0.7491463165391575,0.0,0.0,0.8151038681918924,0.7224191955544732,0.669741385362365,0.0,0.6997315788810904,0.0,0.0,0.0,0.711389041759751,0.0,0.6962477727369829,0.0,0.0,0.6766502261161804,0.0,0.0,0.6590909090909091,0.0,0.0,0.6630589203401045,0.735794718969952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760487208312208,0.6838075532154604
ADIPOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7554871765050021,0.795578960667957,0.7665889954025095,0.0,0.0,0.759608881040053,0.7595527199181643,0.7984695746140047,0.0,0.0,0.0,0.9298778636889025,0.0,0.7495700513774698,0.0,0.0,0.9343707371841777,0.0,0.7959375909783624,0.0,0.0,0.0,0.0,0.8290703946893866,0.7272727272727273,0.7815993536602367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK,0.8527159731496464,0.0,0.0,0.0,0.8092972107908942,0.0,0.0,0.0,0.8242386118932203,0.0,0.0,0.0,0.0,0.8394525064663454,0.8090705912221562,0.8199484632773832,0.0,0.832333274862983,0.0,0.0,0.0,0.8015426329591058,0.0,0.0,0.0,0.0,0.8092156567356803,0.0,0.0,0.0,0.0,0.0,0.0,0.7954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062280831011859,0.0,0.0,0.0,0.0,0.9129195551980626,0.9029684527353807,0.9217466928742148,0.0,0.0,0.0,0.0,0.0,0.9080921072851528,0.0,0.0,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNP2,0.0,0.0,0.0,0.0,0.9852560013532639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPGK,0.0,0.0,0.0,0.0,0.7836700298569419,0.0,0.0,0.0,0.8203883902593092,0.7865607291460037,0.8122212263670835,0.0,0.0,0.7586791569536383,0.7509992366487329,0.75,0.0,0.8125302249735052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762374728918076,0.0,0.0,0.0,0.0,0.0,0.7955262877724387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8195832723920996,0.7687770317901265
ADRA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRM1,0.0,0.0,0.0,0.0,0.6692995009097186,0.0,0.0,0.7773341197859157,0.7075992673635483,0.671958405863155,0.7141199125484987,0.0,0.0,0.7456549175760963,0.6961526152762499,0.672264269807122,0.0,0.671521010723981,0.0,0.0,0.0,0.6813561266118829,0.0,0.0,0.0,0.0,0.7342411225492304,0.0,0.0,0.6583063792098652,0.0,0.697518608786843,0.6363636363636364,0.7983943752267144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825460507111116,0.6910490122708407
ADSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.8899319646033373,0.8708609220656481,0.8751649260520935,0.0,0.0,0.0,0.0,0.0,0.8718369386412881,0.0,0.0,0.0,0.0,0.9149635691534389,0.0,0.0,0.0,0.0,0.0,0.0,0.8678350475701418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912059496749531,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLE5,0.0,0.0,0.0,0.0,0.7954545454545454,0.0,0.0,0.0,0.8072962178425356,0.0,0.0,0.8539848110892556,0.8572791909629648,0.0,0.8094979822635651,0.0,0.0,0.7970673536712473,0.8214365623214028,0.0,0.0,0.0,0.0,0.8342890062115409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809086978435516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861913567239588
AFF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513528325340964,0.0,0.8650366054339842,0.0,0.8599110746925528,0.8286304785446688,0.8792992735450919,0.0,0.0,0.0,0.0,0.0,0.834228820421479,0.0,0.0,0.0,0.0,0.8261059373617172,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8988315246321938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFF3,0.7954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202406398274682,0.813790660012852,0.8386091224171899,0.8429053859277205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869117793711749,0.0,0.0,0.90822126919573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9405835866928101,0.0,0.0,0.0,0.0,0.0,0.8815727464177392,0.8244423717260361
AFF4,0.0,0.0,0.0,0.0,0.7884146137671038,0.0,0.0,0.0,0.7932398685000159,0.8409872231158343,0.7900768328796733,0.0,0.0,0.796621176329526,0.75,0.762042523785071,0.0,0.0,0.0,0.0,0.0,0.7686390524560754,0.8064957274632021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525298730893568,0.0,0.0,0.0,0.9247171811082147,0.0,0.0,0.0,0.0,0.0,0.8571244437586177,0.0
AFG3L2,0.0,0.0,0.0,0.0,0.8394526365128431,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8631259582259438,0.8395365598526868,0.8823888342488896,0.0,0.8428660942749544,0.0,0.0,0.0,0.8314825337041508,0.0,0.0,0.0,0.0,0.8758264617486433,0.0,0.0,0.0,0.0,0.0,0.0,0.8204499550841071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFMID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFTPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411323409188878,0.0,0.0,0.0,0.9578420912677591,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932568298144774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
