,Activated_CD4,Activated_CD8,Arterial,Arterial capillary,Basal,Bmem,Chief,Contamination,Enterocytes,Enterocytes_Intermediate,Enteroendocrine_CHGA,Enteroendocrine_GAST,Enteroendocrine_GHRL,Erythrocyte,Foveolar_Differentiated,Foveolar_Intermediate,Goblet,IgA1_IGKappa,IgA1_IGLambda,IgA2High_IGKappa,IgG_IGM_IGKappa,IgG_IGM_IGLambda,Intermediate,Intestinal_Undifferentiated,Macrophages,Macrophages_Activated,Mast_Cells,Mast_Cells_Activated,Monocytes,NK-cells_Gastric,NK-cells_Intestine,Naïve,Naïve_FCMR,Neck-Cells,Parietal,S1,S2,S3,SMG,Superficial,Suprabasal,Th1_Th17_TReg,Tmem,Venous,cDC1,gdT,pDC
PNRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04122769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041325305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029095802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02113894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041648626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043933872,0.0,0.0,0.0,0.0,0.0,0.0,0.05540158,0.0,0.0,0.0,0.0,0.0,0.0
SRRM1,0.0,0.0,0.0,0.0,0.071630284,0.21301788,0.04413823,0.0,0.0,0.05459149,0.066229954,0.06085877,0.061081715,0.0,0.0,0.099931054,0.0,0.0,0.0,0.0,0.0,0.0,0.046487436,0.07767081,0.0,0.0,0.0,0.0,0.0,0.19198102,0.0,0.21303265,0.21329133,0.097828984,0.0,0.0,0.0,0.0,0.063522615,0.0,0.0848224,0.0,0.0,0.0,0.0,0.0,0.0
CLIC4,0.0,0.0,0.16153392,0.17864317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15083301,0.0,0.0,0.0,0.0,0.0,0.109036006,0.0,0.0,0.0
RUNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11264264,0.0,0.0,0.0,0.0
SYF2,0.0,0.0,0.0,0.0,0.0,0.0,0.02717191,0.0,0.083069466,0.070778415,0.0,0.0,0.0,0.0,0.0,0.034746557,0.0,0.0,0.0,0.0,0.0,0.0,0.040832303,0.07434438,0.0,0.0,0.0,0.1215065,0.0,0.0,0.0,0.0,0.0,0.07256144,0.0,0.0,0.0,0.0,0.0,0.0,0.061627723,0.0,0.0,0.0,0.0,0.0,0.0
RSRP1,0.0,0.2869027,0.0,0.0,0.0,0.3142395,0.0,0.0,0.10171366,0.06386465,0.08789718,0.0,0.07861095,0.0,0.0,0.039495893,0.0,0.0,0.0,0.0,0.0,0.03284131,0.031364616,0.04211906,0.0,0.0,0.0,0.16522844,0.0,0.24556857,0.0,0.25066397,0.37585843,0.07052111,0.0,0.0,0.0,0.0,0.0,0.0,0.040866666,0.20334472,0.32240555,0.0,0.0,0.24807708,0.0
TMEM50A,0.0,0.0,0.0,0.13999744,0.0,0.0,0.032798417,0.0,0.0,0.055642873,0.0,0.18370026,0.059315838,0.0,0.0,0.062337015,0.0,0.0,0.0,0.0,0.0,0.0,0.09571005,0.053528376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08147624,0.0,0.0,0.0,0.0,0.05208138,0.1178647,0.095289305,0.0,0.0,0.08125276,0.0,0.0,0.0
STMN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16492853,0.0,0.1083279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779747,0.0,0.0,0.0,0.11215803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018027825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038005326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463579,0.0,0.0,0.0,0.0,0.0,0.0,0.017704587,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGRL3,0.5081732,1.0073187,0.0,0.10822783,0.2116438,0.34996605,0.10792813,0.0,0.12918057,0.26233017,0.16537598,0.0,0.14098686,0.0,0.52091444,0.42265078,0.6225616,0.0,0.0,0.0,0.0,0.03030324,0.57160586,0.17864592,0.33944657,0.29110664,0.7036911,0.55452526,0.79622346,0.7609855,0.5893756,0.3631798,0.281789,0.15443245,0.0,0.0,0.0,0.0,0.0759154,0.39779842,0.3824085,0.77665526,0.9204749,0.25503153,0.9832139,0.85590893,0.28877616
UBXN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11925385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD52,0.51146233,0.8952222,0.0,0.0,0.0,0.95309055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83168066,0.908689,0.78823125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7247545,0.7634553,0.0,0.0,0.84472173,0.0
HMGN2,0.0,0.16682377,0.0,0.0,0.12444281,0.23444507,0.08453591,0.0,0.0,0.13495447,0.34774816,0.28807694,0.36128134,0.0,0.0,0.16213623,0.112757586,0.0,0.0,0.0,0.0,0.0,0.108725056,0.3128807,0.15801159,0.0,0.0,0.20118743,0.0,0.22722398,0.31429803,0.23929434,0.21657023,0.14921165,0.0,0.0,0.0,0.0,0.07828343,0.013573175,0.20151211,0.0,0.0,0.0,0.0,0.0,0.0
ARID1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023628447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFN,0.0,0.0,0.0,0.0,0.603719,0.0,0.0,0.0,0.07509871,0.064640224,0.0,0.0,0.0,0.0,0.0,0.07143324,0.0,0.0,0.0,0.0,0.0,0.0,1.4482526,0.057218045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36552432,1.1314557,0.0,0.0,0.0,0.0,0.0,0.0
NUDC,0.0,0.0,0.0,0.0,0.0,0.0,0.039483115,0.0,0.0,0.0,0.06309279,0.10255137,0.11386355,0.0,0.0,0.09266373,0.0,0.0,0.0,0.0,0.0,0.0,0.03452938,0.04516865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080067754,0.0,0.0,0.0,0.0,0.0,0.0,0.07574119,0.0,0.0,0.0,0.0,0.0,0.0
TRNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09793266,0.0,0.0,0.13396078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TENT5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057952203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035928763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.03432937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02156439,0.0,0.0,0.0,0.0,0.0,0.0,0.10911682,0.0,0.0,0.0,0.0,0.0,0.0
WASF2,0.0,0.0,0.0,0.0,0.0548562,0.0,0.0,0.0,0.0,0.041647926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08654156,0.047447126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038598567,0.0,0.0,0.0,0.0,0.0,0.071689844,0.10784757,0.0,0.0,0.0,0.0,0.0,0.0
IFI6,0.0,0.0,0.0,0.11988932,0.0,0.0,0.103337035,0.0,0.0,0.0,0.20572782,0.11925385,0.2465178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11362753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025074638,0.0,0.0,0.0,0.0,0.0,0.0,0.013778779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03975406,0.034793656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03023354,0.0,0.0,0.0,0.0,0.0,0.0,0.066004105,0.0,0.0,0.0,0.0,0.0,0.0
ATP5IF1,0.0,0.0,0.0,0.0,0.11845567,0.0,0.19691277,0.0,0.34578326,0.34321475,0.24688452,0.06085877,0.179706,0.0,0.23294586,0.4135596,0.1966458,0.0,0.0,0.0,0.0,0.0,0.12998243,0.30741206,0.0,0.0,0.0,0.16480733,0.0,0.0,0.0,0.0,0.0,0.27361685,0.0,0.0,0.0,0.0,0.103254914,0.036310073,0.16289456,0.0,0.0,0.0,0.0,0.0,0.0
YTHDF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033259545,0.031983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036080655,0.0,0.0,0.0,0.0,0.0,0.0
SRSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033750687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026449602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAPTM5,0.14898491,0.26052022,0.0,0.0,0.0,0.33277854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073816,0.6338834,0.24516588,0.31328225,0.5060027,0.2561648,0.21667112,0.3441601,0.28342444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26907676,0.22930914,0.0,0.0,0.16196473,0.09216494
PUM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025169045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037697475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRNP40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERINC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13083969,0.09892388,0.0,0.0,0.0,0.0,0.0,0.014664118,0.0,0.0,0.0,0.0,0.0,0.0,0.023427863,0.059929464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045527607,0.0,0.0,0.0,0.0,0.06924612,0.053122014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TINAGL1,0.0,0.0,0.0,0.1499474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717763,0.0,0.0,0.0,0.0,0.0,0.104994535,0.0,0.0,0.0
PTP4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.06582967,0.0,0.0,0.08263439,0.013544204,0.06386795,0.10063767,0.0,0.0,0.14572018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06497127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12187269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHDRBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04524741,0.0,0.10255137,0.057901982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07501362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05386371,0.0,0.0,0.0,0.0,0.0,0.0,0.063030265,0.0,0.0,0.0,0.0,0.0,0.0
EIF3I,0.0,0.0,0.0,0.0,0.07184441,0.0,0.033630796,0.0,0.0,0.06270337,0.0,0.06085877,0.0,0.0,0.0,0.071269706,0.0,0.0,0.0,0.0,0.0,0.0,0.12752108,0.100211136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08398762,0.0,0.0,0.0,0.0,0.0,0.0,0.1790958,0.0,0.0,0.0,0.0,0.0,0.0
LCK,0.0,0.21836363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31429803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046872597,0.0,0.0,0.06259723,0.0,0.0,0.059615675,0.0,0.0,0.0,0.0,0.0,0.0,0.026956229,0.05604541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03883305,0.0,0.0,0.0,0.0,0.0,0.0,0.03639309,0.0,0.0,0.0,0.0,0.0,0.0
MARCKSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.02082624,0.0,0.0,0.12982486,0.3123578,0.06085877,0.22590278,0.0,0.06737137,0.25473243,0.17450456,0.0,0.0,0.0,0.0,0.0,0.0,0.27330354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32550463,0.0,0.0,0.0,0.0,0.1298084,0.0,0.0,0.0,0.0,0.14835075,0.0,0.0,0.0
ZBTB8OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012979419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.042318825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131502105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023381857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331035,0.22517905,0.0,0.0,0.0,0.0,0.3952428,0.24308278,0.10557921,0.0,0.0,0.0,0.0,0.0,0.051560696,0.120786734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630158,0.0,0.0,0.0,0.0,0.0,0.029119767,0.030672021,0.0,0.0,0.0,0.0,0.0,0.0
AK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042121943,0.049488097,0.0,0.0,0.0,0.0,0.0,0.022534944,0.0,0.0,0.0,0.0,0.0,0.0,0.061058134,0.05658053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036824726,0.0,0.0,0.0,0.0,0.0,0.0,0.07672565,0.0,0.0,0.0,0.0,0.0,0.0
GJB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070768096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055508964,0.0,0.0,0.0,0.0,0.0,0.0
SFPQ,0.0,0.0,0.0,0.0,0.0,0.22072583,0.038234793,0.0,0.0,0.053931188,0.14805996,0.0,0.13546114,0.0,0.0,0.109832376,0.0,0.0,0.0,0.0,0.0,0.0,0.025599966,0.07526742,0.0,0.110205054,0.0,0.0,0.0,0.0,0.0,0.183483,0.24241224,0.0976983,0.0,0.0,0.0,0.0,0.0,0.0,0.06626485,0.0,0.0,0.0,0.0,0.0,0.0
PSMB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04258639,0.0,0.06085877,0.0,0.0,0.0,0.049011465,0.0,0.0,0.0,0.0,0.0,0.0,0.06031785,0.06016198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044571478,0.0,0.0,0.0,0.0,0.0,0.0,0.099305965,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054904476,0.030302634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053037025,0.0,0.0,0.0,0.0,0.0,0.0
THRAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04177951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039425753,0.0,0.0,0.0,0.0,0.0,0.0,0.033475317,0.0,0.0,0.0,0.0,0.0,0.0
MRPS15,0.0,0.0,0.0,0.0,0.0,0.0,0.04271565,0.0,0.0,0.04528107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054789267,0.06143442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04623808,0.0,0.0,0.0,0.0,0.0,0.0,0.078286864,0.0,0.0,0.0,0.0,0.0,0.0
MEAF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060887683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03262145,0.032718927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024713144,0.0,0.0,0.0,0.0,0.0,0.0,0.04310064,0.0,0.0,0.0,0.0,0.0,0.0
C1orf122,0.0,0.0,0.0,0.0,0.0,0.0,0.03774739,0.0,0.0,0.0,0.069056615,0.0,0.064284064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021014547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032990698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS5,0.0,0.0,0.0,0.0,0.22874162,0.0,0.13446222,0.0,0.1974035,0.28824645,0.2527299,0.45244017,0.23776592,0.0,0.0,0.37080845,0.19280493,0.0,0.0,0.0,0.0,0.0,0.28743333,0.29566702,0.0,0.0,0.0,0.0,0.0,0.0,0.20908086,0.0,0.0,0.23067993,0.72063535,0.0,0.0,0.15448138,0.24623355,0.068666965,0.35962853,0.0,0.0,0.0705095,0.0,0.0,0.0
PABPC4,0.0,0.0,0.0,0.0,0.0,0.0,0.045036674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028720729,0.23601353,0.0,0.06755297,0.0,0.023814177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07264276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077621594,0.0,0.0,0.0,0.0,0.0,0.10520851,0.0,0.0,0.0,0.0,0.0,0.0,0.074723564,0.05407075,0.0,0.19789633,0.0,0.0,0.0,0.2379471,0.29351342,0.0,0.0,0.039425753,0.0,0.0,0.0,0.0,0.0,0.05949079,0.078871116,0.0,0.0,0.048842274,0.0,0.0,0.0
SMAP2,0.0,0.0,0.0,0.0,0.0,0.16170132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16267024,0.23629901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITED4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09141239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036328264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19660822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5563853,0.043273024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPCS,0.0,0.0,0.0,0.0,0.0,0.0,0.045030795,0.0,0.0,0.053761393,0.0,0.0,0.0,0.0,0.0,0.066575564,0.0,0.0,0.0,0.0,0.0,0.0,0.042682275,0.05172831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06296434,0.0,0.0,0.0,0.0,0.0,0.0,0.038375527,0.0,0.0,0.0,0.0,0.0,0.0
PPIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016574958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1,0.0,0.3023016,0.24943352,0.28383425,0.4940751,0.263475,0.39701748,0.0,0.2828431,0.51643115,0.25760457,0.372598,0.16702718,0.0,0.0,0.36654925,0.2498214,0.028881263,0.037314948,0.044175323,0.0,0.020600906,0.23598345,0.69261616,0.7638104,0.32272542,0.3645476,0.4478763,0.49956816,0.38377947,0.69334686,0.2949003,0.3234022,0.35594785,1.1194582,0.0,0.31679595,0.53445363,0.27568704,0.0,0.57379603,0.2062079,0.2595906,0.50490093,0.86345124,0.22013071,0.3860343
EBNA1BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022865541,0.03828573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05942559,0.0,0.0,0.0,0.0,0.0,0.0
TIE1,0.0,0.0,0.0,0.11074912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
