,Diff. Keratinocytes,EpSC and undiff. progenitors,Erythrocytes,Lymphatic EC,Macrophages+DC,Melanocytes,Mesenchymal fibroblasts,Pericytes,Pro-inflammatory fibroblasts,Secretory-papillary fibroblasts,Secretory-reticular fibroblasts,T cells,Vascular EC
CSTB,1.4966735,1.1073548,0.0,1.4656115,1.9018505,1.5993153,0.0,0.0,0.0,0.0,0.0,0.0,1.1843625
COL6A1,0.0,0.0,0.0,0.0,0.0,0.0,2.5041208,0.0,1.4147031,2.447401,1.8497672,0.0,0.0
COL6A2,0.0,0.0,0.0,0.84849155,0.0,0.0,2.8497047,1.4282956,2.2521572,3.0575678,2.912632,0.0,0.0
MT-ND1,2.4476595,2.6237786,0.0,2.1341949,2.0902793,2.7012632,2.3444502,2.9022913,2.4739776,2.4343143,2.0963588,2.2822747,2.5510323
MT-ND2,2.6669397,2.8966923,0.0,2.1750193,2.2425706,2.7816586,2.2317343,2.9764614,2.5474072,2.5559506,2.2024336,2.546684,2.5708776
MT-CO1,4.2282424,4.2201343,0.0,3.042963,3.8013415,4.148972,3.3844578,3.8977375,3.4612112,3.5484953,2.8299565,3.6148179,3.5701647
MT-CO2,3.5433202,3.692347,0.0,2.6518219,3.2643914,3.6324747,2.80214,3.4065456,2.9673183,3.0228777,2.6267505,3.1584976,3.0026462
MT-ATP6,2.8992975,3.0179753,0.0,2.1794682,2.5952814,2.9525852,2.5441027,3.085229,2.6237786,2.789627,2.3981986,2.6700616,2.5298634
MT-CO3,3.9449873,4.05058,0.0,2.8727283,3.4355006,4.0506263,3.3306243,3.9587092,3.4882224,3.596243,2.844046,3.3899689,3.3266764
MT-ND3,2.5146105,2.6980996,0.0,1.7324474,2.2782354,2.6192834,2.057149,2.7160068,2.3652127,2.3625221,2.0219555,2.3344722,2.330133
MT-ND4L,0.16392514,0.57591397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT-ND4,3.2736619,3.356926,0.0,2.6593907,2.9402802,3.3747406,2.9552145,3.3757176,3.040089,3.095847,2.7633803,2.939432,2.9855301
MT-ND5,1.7285515,1.8208736,0.0,1.1096482,1.2407085,1.7445445,1.2929192,1.5565681,1.1982402,1.3014203,1.0086956,1.312625,1.2371807
MT-CYB,2.9617517,3.1127274,0.0,2.4108524,2.5438695,3.2262008,2.6417544,3.1987453,2.7637272,2.8983185,2.4581304,2.751057,2.7880752
